ShippingID,OrderID,Carrier,ShippingCost,ShippingStatus,TrackingNumber
SHIP4806,ORDER4806,FedEx,62.38,Delivered,55995718-5287-4a3d-bc2b-e61caf7dc528
SHIP4807,ORDER4807,FedEx,63.22,In Transit,a84e5882-f622-4e70-b005-56379cd81190
SHIP4808,ORDER4808,India Post,328.54,Pending,bd26cd41-406a-4b2d-b8fa-3254d1e2579f
SHIP4809,ORDER4809,DHL,224.98,Delivered,5b3391fd-8e78-40b2-9f2e-e3a384182892
SHIP4810,ORDER4810,India Post,111.55,Delivered,8818d0b8-be47-4bc0-9005-4e77b896a792
SHIP4811,ORDER4811,BlueDart,66.08,Pending,26f75d6e-319b-401c-83a1-4aadf4b54ac0
SHIP4812,ORDER4812,FedEx,453.77,Pending,92e52bb5-264c-4610-b73f-2fb4711f2d1d
SHIP4813,ORDER4813,India Post,87.1,Pending,9112c00f-524b-49d5-bed2-6a09777859ba
SHIP4814,ORDER4814,India Post,217.61,Pending,b72a09e6-bb98-4eba-b7be-4f24b169b936
SHIP4815,ORDER4815,DHL,378.67,Pending,13474388-f11a-4f3e-867f-6309e4dccfc7
SHIP4816,ORDER4816,BlueDart,331.51,Delivered,56566293-4664-418e-9b27-74bf8d331ad9
SHIP4817,ORDER4817,BlueDart,259.18,Delivered,060c323f-d9ea-4290-9184-9205bc702183
SHIP4818,ORDER4818,DHL,351.83,Pending,818876d6-25a1-4e79-b5ac-13c697d5a125
SHIP4819,ORDER4819,BlueDart,480.73,Delivered,9697279e-8698-4584-8d31-3c3c029a2468
SHIP4820,ORDER4820,BlueDart,442.85,Delivered,eee1a5ab-fa1b-4824-9d4d-c4619a1115a2
SHIP4821,ORDER4821,FedEx,422.58,Pending,4db6cbc1-a489-4ee3-8917-d37b4370c93e
SHIP4822,ORDER4822,BlueDart,268.5,In Transit,74caf875-24f3-40c3-9093-70f02d7489f9
SHIP4823,ORDER4823,DHL,462.49,In Transit,62d2c1e4-21a5-4402-8a57-5f7fc0631d29
SHIP4824,ORDER4824,DHL,231.95,Delivered,5d7921b5-0869-4b4a-8bdc-c6d6576b085f
SHIP4825,ORDER4825,DHL,213.52,In Transit,16cdcc29-0fed-4fa3-9ddf-e0eb9957a4a3
SHIP4826,ORDER4826,DHL,231.86,In Transit,a4a1d132-4a23-45a9-9868-a87489445c9c
SHIP4827,ORDER4827,India Post,469.22,Pending,1f95a101-e53b-43b0-b274-9290a09797b4
SHIP4828,ORDER4828,DHL,81.21,In Transit,115652d6-bc3e-46ec-86ed-20a81662acba
SHIP4829,ORDER4829,FedEx,269.95,Pending,4a562c4d-9a9a-414b-ab2e-d609d8a95eb3
SHIP4830,ORDER4830,India Post,411.97,Delivered,ecf18631-ad5a-4684-8850-fe36ce292830
SHIP4831,ORDER4831,India Post,112.29,Pending,ffa1aca7-095c-4d17-8890-98fa1869dac8
SHIP4832,ORDER4832,India Post,420.49,In Transit,e5ccc7be-c10c-471f-95be-c6a9ad939cb5
SHIP4833,ORDER4833,BlueDart,158.08,In Transit,56a6e2ef-60aa-424c-a017-67ea09e8dfc1
SHIP4834,ORDER4834,India Post,488.2,Delivered,b51c1423-a5d7-4f4e-b563-41f0a4171f2b
SHIP4835,ORDER4835,BlueDart,331.63,Pending,a26cd4af-d464-45ce-a1ea-f94e8944658d
SHIP4836,ORDER4836,India Post,150.07,In Transit,551fc660-0023-4936-b9fb-e26240688e45
SHIP4837,ORDER4837,BlueDart,162.99,In Transit,74b72f90-9f9e-4f66-bd33-f2bb0ca60c2c
SHIP4838,ORDER4838,BlueDart,362.18,Delivered,0b71203d-d446-45d1-9457-4a8116de5bfd
SHIP4839,ORDER4839,DHL,333.62,In Transit,81a7678a-aa60-430a-a7f1-c97cdd8fa8e9
SHIP4840,ORDER4840,BlueDart,241.92,Delivered,5a22db78-c12f-4017-8172-e42a14c2d33b
SHIP4841,ORDER4841,FedEx,407.02,In Transit,4e8d6971-7d69-477b-9683-e761575c9404
SHIP4842,ORDER4842,India Post,77.63,Delivered,847bfc5c-5901-40a2-a1cf-92fa791868ca
SHIP4843,ORDER4843,DHL,381.63,In Transit,807569da-d3c2-4046-8557-6752cd5c45a1
SHIP4844,ORDER4844,DHL,181.39,Delivered,a13dcc67-8054-44ca-9281-d2d272fbeda8
SHIP4845,ORDER4845,India Post,256.06,In Transit,4234b9a4-85dc-4ad8-804e-1b7726b9779d
SHIP4846,ORDER4846,FedEx,151.42,Pending,be4334a6-3cf7-4fa8-84e4-332d2d344331
SHIP4847,ORDER4847,FedEx,478.48,Delivered,1d291d1f-4dc5-4adc-b93a-b065c37f92c8
SHIP4848,ORDER4848,DHL,311.28,Pending,4fcc7ff3-4396-4d6c-b693-10292fffa0df
SHIP4849,ORDER4849,BlueDart,94.98,Pending,95c91d5e-df9b-494a-86fb-b2aef6e42d7c
SHIP4850,ORDER4850,BlueDart,446.67,In Transit,e2bc72a9-cfd0-4546-968b-5de7ff0bb3c4
SHIP4851,ORDER4851,FedEx,302.85,Pending,8c06b549-02ca-4a2a-ba8c-8cd7cdf5ceb6
SHIP4852,ORDER4852,DHL,115.37,In Transit,0f3479a8-f8c0-43e4-88a5-9383187fe737
SHIP4853,ORDER4853,India Post,399.86,In Transit,10e302b0-c389-431e-b25b-e251cf550e9f
SHIP4854,ORDER4854,India Post,369.37,Pending,587da801-8113-48ec-abd6-64f12ec04177
SHIP4855,ORDER4855,India Post,410.04,In Transit,0e08c358-a996-4e65-b9df-2b18173db1e6
SHIP4856,ORDER4856,BlueDart,75.01,Pending,af59cf0a-1a00-4f70-bd74-254f736bd73b
SHIP4857,ORDER4857,DHL,269.52,Delivered,70df9ef5-dda6-4024-b825-810034f3c584
SHIP4858,ORDER4858,FedEx,450.07,Pending,ccb61b36-2ed3-46ef-a269-ff15b363d6b4
SHIP4859,ORDER4859,BlueDart,482.76,Pending,e509fcde-d0a5-4628-8796-944a8b16cd85
SHIP4860,ORDER4860,India Post,422.32,Delivered,e9977c21-eeb3-4951-ade5-7646e5043ef8
SHIP4861,ORDER4861,BlueDart,303.46,In Transit,6b9b3b8d-d6b1-42b2-89c1-2ac289e04b33
SHIP4862,ORDER4862,India Post,446.13,Delivered,8c32df5e-2bc5-4ebc-8780-d6921369bda1
SHIP4863,ORDER4863,DHL,71.79,In Transit,5846ed49-5fd0-4790-8ccb-9ad6fe2d799d
SHIP4864,ORDER4864,India Post,373.26,In Transit,3321eec5-a650-4d17-b7dd-972ec53cebd0
SHIP4865,ORDER4865,BlueDart,241.37,Delivered,2a44c257-16f1-496f-a14b-bf3a52567aed
SHIP4866,ORDER4866,BlueDart,178.08,Pending,e855bd92-7f25-49b7-a57b-4413d1e0f5bc
SHIP4867,ORDER4867,India Post,204.25,In Transit,b5055a70-63c9-4086-8ba7-3abf2d283aee
SHIP4868,ORDER4868,FedEx,125.31,In Transit,e73fa084-3b0f-464a-ba0b-59495631c677
SHIP4869,ORDER4869,FedEx,299.09,Delivered,adc0686b-9fbe-4c4c-93ed-be2faa07ae0b
SHIP4870,ORDER4870,India Post,499.83,Delivered,75db03c3-0544-4ce9-92f0-b1e4fdfa3227
SHIP4871,ORDER4871,BlueDart,96.87,Pending,111d41b8-de88-4e66-a75d-9b2ef58b7a99
SHIP4872,ORDER4872,FedEx,222.7,Delivered,81efd5be-9ce6-4a34-981e-c3f363b791b7
SHIP4873,ORDER4873,India Post,102.85,In Transit,2fe673f1-3274-48d9-ac96-9f8620083659
SHIP4874,ORDER4874,DHL,304.23,Pending,8e7ecee5-ae07-482c-8cbe-81c94f8f90d1
SHIP4875,ORDER4875,BlueDart,329.63,Delivered,5ef36b04-0d6a-48d1-be78-a3676984fda8
SHIP4876,ORDER4876,FedEx,435.27,In Transit,44b4c929-720c-441c-acde-f7e5a08b3105
SHIP4877,ORDER4877,BlueDart,369.01,Delivered,a793d728-9da7-4353-a3cb-61874a379b9e
SHIP4878,ORDER4878,FedEx,175.09,Delivered,b72fd55f-1947-4690-85a2-c69f8a7bdee2
SHIP4879,ORDER4879,BlueDart,272.93,In Transit,ae054c74-6d19-427e-96af-44211229f81f
SHIP4880,ORDER4880,DHL,100.51,In Transit,ef207df6-90f1-4002-877b-eab76f21ab27
SHIP4881,ORDER4881,India Post,357.74,In Transit,3ab938d0-ab16-4715-aa54-d943fcaef8fe
SHIP4882,ORDER4882,BlueDart,336.17,Delivered,7e72991c-eee7-4864-9b69-7167cf37d0c6
SHIP4883,ORDER4883,DHL,51.37,Pending,35f6d6fa-4e35-44f0-b56e-36ee24c557bf
SHIP4884,ORDER4884,India Post,102.52,Pending,abe9cb05-fb85-4e83-aacf-59df228eb22e
SHIP4885,ORDER4885,BlueDart,465.55,Delivered,83988797-c25f-43a3-afb2-e990a573114d
SHIP4886,ORDER4886,BlueDart,180.99,Delivered,9a96fe73-95cd-4db3-898b-8434b97ca233
SHIP4887,ORDER4887,BlueDart,189.28,In Transit,852cc41f-66da-4471-ac04-c998b5423afd
SHIP4888,ORDER4888,India Post,433.3,Delivered,e2340810-8db8-4584-9441-fe4c85fdd25e
SHIP4889,ORDER4889,DHL,446.81,Pending,b22356a7-de30-44e9-a7e5-5d9ae82509ae
SHIP4890,ORDER4890,FedEx,153.45,Delivered,c4d9831a-ed66-46ca-96e5-e75d1e0bf5bd
SHIP4891,ORDER4891,BlueDart,177.48,In Transit,f9f487a5-d3f4-4ea7-8e7a-2eda5f125b5b
SHIP4892,ORDER4892,DHL,325.48,Pending,78eb88f2-cc95-4ea2-9fc3-cf7f9476cbc1
SHIP4893,ORDER4893,India Post,401.5,In Transit,bec30a98-249e-4c00-8669-03a8f1d1776d
SHIP4894,ORDER4894,FedEx,248.92,Pending,4afd90f8-848b-4423-bb2b-2d71e77afb0f
SHIP4895,ORDER4895,DHL,449.22,Delivered,c45d5063-bb35-4879-8401-32e6345d7990
SHIP4896,ORDER4896,FedEx,312.02,Pending,7e6c20d5-9743-490f-976d-1be9b861c163
SHIP4897,ORDER4897,DHL,165.52,In Transit,b736e9f0-35db-49fa-8750-7afa370cf4b6
SHIP4898,ORDER4898,India Post,487.58,Pending,61357ee7-397c-417a-9c15-06672fc81477
SHIP4899,ORDER4899,BlueDart,408.75,Delivered,61a72d7c-d206-4003-aa28-ab084e0a12ca
SHIP4900,ORDER4900,FedEx,416.99,Delivered,7492f95d-36f2-4311-a0c2-c02d2dcbb6c0
SHIP4901,ORDER4901,DHL,468.84,Pending,c3d28657-c755-4a3a-b891-b728affa4a43
SHIP4902,ORDER4902,FedEx,177.49,Pending,a5162ba2-4bb8-47cb-9dc3-208e3830d8d6
SHIP4903,ORDER4903,FedEx,292.62,In Transit,9257e776-3f9f-45bd-a654-1077739dc396
SHIP4904,ORDER4904,DHL,70.01,Delivered,63c8a7cf-b309-4acf-a249-03478e89756f
SHIP4905,ORDER4905,DHL,379.47,Pending,7e98a2c0-68f8-4751-a478-7bf55c2c9027
SHIP4906,ORDER4906,BlueDart,192.12,Delivered,e4585497-3099-4d29-b8e4-2df574e96813
SHIP4907,ORDER4907,DHL,327.1,Delivered,b63fcf14-8ee5-46d1-a3d5-e3ec978e49a6
SHIP4908,ORDER4908,India Post,275.47,Pending,79dd8b88-a184-46f8-bb91-ad387bd78628
SHIP4909,ORDER4909,BlueDart,363.96,Delivered,948616e2-e668-4226-9074-cd8807ec6778
SHIP4910,ORDER4910,DHL,348.24,Pending,72d7a8d6-a2ea-425e-8bb9-b029ee2deabd
SHIP4911,ORDER4911,FedEx,488.26,Pending,dd8f8fc5-76e5-435d-a608-4ababc7e7705
SHIP4912,ORDER4912,DHL,440.55,In Transit,fe70a3c8-4470-43f4-a495-a165abd01179
SHIP4913,ORDER4913,India Post,114.88,Delivered,27237dbc-4163-4096-a51b-155c46812065
SHIP4914,ORDER4914,FedEx,345.74,In Transit,33dbd080-1a80-4eac-a243-ed85782fce4d
SHIP4915,ORDER4915,FedEx,414.1,Delivered,d966e3d8-af5b-4a95-bd73-d64c97ab485e
SHIP4916,ORDER4916,FedEx,265.41,In Transit,5d862174-ced3-41ef-9ba3-21052e8a9493
SHIP4917,ORDER4917,India Post,135.72,Delivered,393313f2-fda2-4d11-bd64-aade56f803a5
SHIP4918,ORDER4918,FedEx,147.81,Delivered,0b6a691a-ac6d-4e24-9fb4-1a963073b78c
SHIP4919,ORDER4919,DHL,354.18,Pending,13300479-856e-490b-9d4f-27fda0b3e28a
SHIP4920,ORDER4920,BlueDart,337.51,Pending,23f6d5ab-4619-4688-8a80-b55ee6fb1316
SHIP4921,ORDER4921,FedEx,314.53,Pending,1ce6825a-e9f2-458d-8705-9fb17b438365
SHIP4922,ORDER4922,FedEx,72.31,Delivered,562e9896-b8ac-4d5d-88e9-6f6731f11362
SHIP4923,ORDER4923,BlueDart,96.6,Delivered,cd860635-6cd8-498a-b729-922f5ab0eb93
SHIP4924,ORDER4924,FedEx,450.9,Pending,63332cfb-4f40-4d23-86f1-9a104c8987be
SHIP4925,ORDER4925,DHL,216.71,In Transit,8d3bdee1-245f-420f-93a8-d1f7f0ab3ec1
SHIP4926,ORDER4926,FedEx,312.01,Delivered,e8a805b5-f81b-43ee-83b0-be43912a33e0
SHIP4927,ORDER4927,DHL,206.65,In Transit,5578bcda-2d90-49e5-8603-896f7ea290e5
SHIP4928,ORDER4928,DHL,391.83,In Transit,8d42992c-c6e5-4dab-8f7c-e77e8f7ea080
SHIP4929,ORDER4929,DHL,164.16,In Transit,06eb26bc-b114-4387-9eb6-cb851908b6e8
SHIP4930,ORDER4930,India Post,330.66,In Transit,fe8c08b9-a872-4f19-93e7-e3e12720bf52
SHIP4931,ORDER4931,India Post,448.2,In Transit,4ee3f361-1285-41ce-b068-0eabd069a5bd
SHIP4932,ORDER4932,FedEx,339.9,In Transit,e88f101c-60bd-48b4-b534-d66045329fed
SHIP4933,ORDER4933,BlueDart,163.79,Pending,672c48d9-fcf0-40b9-b3f1-38c3e733f15f
SHIP4934,ORDER4934,BlueDart,129.48,In Transit,546d3426-9610-47b9-aa90-00b7ecc0c6a7
SHIP4935,ORDER4935,FedEx,93.8,In Transit,870017e9-694a-4512-bcf0-3553176de3f2
SHIP4936,ORDER4936,FedEx,413.05,Pending,c8db719d-791c-4852-bdf1-f0ee0bd8e80a
SHIP4937,ORDER4937,DHL,110.94,Delivered,e9a0c5a6-05b7-4f4e-bbf9-015090a9d55b
SHIP4938,ORDER4938,BlueDart,470.17,Delivered,cf3f3c77-8728-4b3d-b88a-abed84b74576
SHIP4939,ORDER4939,BlueDart,227.15,Pending,0fe82a13-59ed-4c9f-8c83-11378e418d48
SHIP4940,ORDER4940,FedEx,167.66,Delivered,8ee23e0d-c910-44b5-b04b-cf2bb928c88f
SHIP4941,ORDER4941,FedEx,436.12,Pending,00d295d6-f7e9-4c39-aa69-f03a2f84c950
SHIP4942,ORDER4942,DHL,385.57,Delivered,cb725515-f282-443c-98f2-0f1c6351b5c5
SHIP4943,ORDER4943,India Post,486.48,In Transit,d1089a8a-48a3-4858-9618-5bbe2a5477ec
SHIP4944,ORDER4944,BlueDart,377.59,In Transit,3cd221dd-2c6f-4e57-8ec5-5bb2081e6393
SHIP4945,ORDER4945,BlueDart,203.87,Delivered,f5bb7ef6-733a-434a-a297-eaef835c0c07
SHIP4946,ORDER4946,DHL,182.76,In Transit,e5f2ea71-6319-477a-be20-15859756f935
SHIP4947,ORDER4947,DHL,467.24,Delivered,5cd38740-5825-4bdd-a22b-ba20299a9db8
SHIP4948,ORDER4948,BlueDart,471.55,In Transit,8703596e-800c-4b57-9b55-df080351b0a0
SHIP4949,ORDER4949,DHL,373.31,Pending,0b00a932-6ae3-4504-ad43-b688ed9a8cfe
SHIP4950,ORDER4950,FedEx,130.01,Delivered,021618ab-0e83-4c90-a660-21c52491df8a
SHIP4951,ORDER4951,DHL,457.8,In Transit,c1cf3012-0893-46f8-8d4f-845defc51eca
SHIP4952,ORDER4952,BlueDart,343.72,In Transit,f479f660-033b-46ae-880f-66962e7b9048
SHIP4953,ORDER4953,DHL,362.31,Delivered,e838de1e-c2e3-44fe-a67a-8481192ef048
SHIP4954,ORDER4954,DHL,486.96,Delivered,6d9335fb-b875-4156-a6ae-08e64f4f2987
SHIP4955,ORDER4955,FedEx,205.69,Delivered,18aa6107-0cbd-45aa-83b6-21874918cf6d
SHIP4956,ORDER4956,DHL,389.87,Delivered,decefb94-a36d-4525-a323-fca72e0fcf54
SHIP4957,ORDER4957,DHL,355.03,Pending,c016bb13-afe3-4baa-8652-a77273f922bd
SHIP4958,ORDER4958,BlueDart,339.75,Pending,0b6b27a2-d3cd-4916-9e6a-c88d75ba98e4
SHIP4959,ORDER4959,FedEx,139.76,Pending,44e02059-af75-4529-aafb-be40794a3508
SHIP4960,ORDER4960,FedEx,327.56,Delivered,201f0ab4-4404-4733-91e7-cc053930f840
SHIP4961,ORDER4961,India Post,238.72,Pending,ddcd5ae4-deac-4672-84e1-d7c24e656298
SHIP4962,ORDER4962,India Post,265.87,Pending,70f45bc7-8b01-4319-9804-412093053a68
SHIP4963,ORDER4963,BlueDart,79.04,In Transit,3711dcfb-d554-4095-8c83-fa9ac4265717
SHIP4964,ORDER4964,DHL,306.82,Delivered,c8eccb2c-741c-4e98-a1b8-9814e562e4f4
SHIP4965,ORDER4965,BlueDart,452.9,Pending,d5ff8fae-0a6f-4df5-bf1e-0481cebef247
SHIP4966,ORDER4966,BlueDart,465.97,Delivered,f4460e91-a350-4a81-aedf-a663b6b6a9ca
SHIP4967,ORDER4967,FedEx,472.64,In Transit,62358cba-02c7-4f32-8e5e-d687136a327f
SHIP4968,ORDER4968,BlueDart,79.89,Pending,e2eaed4c-61f6-465d-9791-3c010dd418f9
SHIP4969,ORDER4969,BlueDart,94.54,Delivered,9b8b51d8-5986-4d99-bc09-afc0dad63c22
SHIP4970,ORDER4970,India Post,109.78,In Transit,df4da0ed-7537-422f-9d82-6280523c2130
SHIP4971,ORDER4971,FedEx,414.95,Pending,120265f7-d0fc-4fa5-8981-b7d074915cfa
SHIP4972,ORDER4972,India Post,302.16,In Transit,72d5810b-6703-430b-9914-3acdeb3d4764
SHIP4973,ORDER4973,BlueDart,486.32,Delivered,120ee4f0-d822-418a-b1c6-8cdfb04071cf
SHIP4974,ORDER4974,BlueDart,298.95,Pending,dc507a2a-874d-4f7e-a5e9-1182c2064659
SHIP4975,ORDER4975,BlueDart,445.81,Delivered,c1f22ac9-fe6a-4cce-bd79-98f088bd19a5
SHIP4976,ORDER4976,BlueDart,285.11,In Transit,c496dab5-8fa9-4ddf-9204-d249600268fe
SHIP4977,ORDER4977,DHL,167.13,Pending,aae8df5d-40ae-482b-b445-81bf30f60edc
SHIP4978,ORDER4978,BlueDart,425.75,Pending,96c1153f-c062-4618-9d64-09971376d88e
SHIP4979,ORDER4979,DHL,347.57,In Transit,54ae2796-4af9-470b-bb1c-c34464bf6f4e
SHIP4980,ORDER4980,DHL,470.72,Pending,49ff7a18-9ac5-4519-8dfa-716a1defcace
SHIP4981,ORDER4981,BlueDart,137.66,Pending,a33a0403-638c-49d0-9d90-3bbb749b3044
SHIP4982,ORDER4982,FedEx,113.32,Pending,077858b5-7d8a-4f09-8d71-16ddcbf79957
SHIP4983,ORDER4983,India Post,259.27,In Transit,4e7180c0-ceec-431f-9a51-6b83bb2e0b6b
SHIP4984,ORDER4984,BlueDart,173.86,Delivered,518bf278-b4bc-4a63-b9d2-358d9229402c
SHIP4985,ORDER4985,India Post,461.54,In Transit,ce62626f-d740-4189-ac11-15a0b0299e4a
SHIP4986,ORDER4986,BlueDart,110.82,Delivered,4ec5aa8b-f43f-4086-aac0-1a529fec9d42
SHIP4987,ORDER4987,India Post,333.08,Delivered,f62c2384-50b2-4e18-96fe-b71a8bf0ad0b
SHIP4988,ORDER4988,DHL,412.41,Delivered,f19890da-6d1e-45b8-9606-c64027e9fe61
SHIP4989,ORDER4989,DHL,216.85,Delivered,79f14478-b025-4c15-bb84-1780165bedc5
SHIP4990,ORDER4990,FedEx,317.18,Delivered,964f8eea-653e-48a6-acd7-e36d4d754c7f
SHIP4991,ORDER4991,DHL,392.69,Pending,d3b97d61-c964-407e-85f0-63a3ac47d1d1
SHIP4992,ORDER4992,India Post,118.0,Delivered,ed18b778-64f9-4a0d-ab13-b9d2e4b2e04d
SHIP4993,ORDER4993,India Post,330.88,Delivered,1214ca51-e825-4dbc-8cfe-ec63be28966a
SHIP4994,ORDER4994,India Post,325.3,Pending,9ba2edf6-d0af-479c-a20c-b6c053e204d5
SHIP4995,ORDER4995,DHL,252.79,Delivered,c3c8d5ef-e01c-4c8e-83d9-4f013f7a4a51
SHIP4996,ORDER4996,FedEx,492.58,In Transit,855506f0-cf7f-40ce-a5c7-e6bbdc58a7f3
SHIP4997,ORDER4997,BlueDart,367.63,In Transit,e0be3591-6bca-4eae-9e21-106015923f7d
SHIP4998,ORDER4998,DHL,373.02,Delivered,149aaecc-2b1d-4104-bfa6-90929d0418e5
SHIP4999,ORDER4999,FedEx,378.27,Pending,474304eb-3733-4f26-959e-aa205b98bd05
SHIP5000,ORDER5000,FedEx,282.39,Delivered,0204f2cc-19a6-42b5-a463-218e8524a8c8
SHIP5001,ORDER5001,FedEx,255.97,Delivered,f646fd36-b2f2-4e81-9ffa-4ea59669012b
SHIP5002,ORDER5002,FedEx,469.0,Delivered,2b1c22ec-5d5d-44d4-8a4b-6555cb7f29d6
SHIP5003,ORDER5003,FedEx,399.86,Delivered,42cf1afd-6479-4279-bce8-6510244f74cb
SHIP5004,ORDER5004,BlueDart,65.89,Pending,899d5e78-7527-4b3d-b4db-7b2ffd5e9732
SHIP5005,ORDER5005,DHL,236.76,In Transit,6b63bf8a-53ec-4943-ad4a-e6503a1bb79a
SHIP5006,ORDER5006,DHL,204.79,Delivered,b13154c7-969a-4f9e-897f-223add850fdb
SHIP5007,ORDER5007,India Post,418.58,Pending,b5dd6591-0abd-41a5-a3d7-4bc0920b68e5
SHIP5008,ORDER5008,BlueDart,237.33,In Transit,3a9b5b55-d656-4186-b54b-6f2d25d2d366
SHIP5009,ORDER5009,BlueDart,456.47,Pending,5335d66d-fdb8-4754-bd6d-a88ce4f1830a
SHIP5010,ORDER5010,FedEx,192.33,Pending,b0763154-9b61-4847-9ed0-07a6fb0ab5df
SHIP5011,ORDER5011,India Post,90.16,Delivered,0d3f63d4-594c-4968-b706-c88a4298ca9c
SHIP5012,ORDER5012,DHL,182.69,Pending,1e67de5b-de0b-47c1-aab3-9cd1a94222b3
SHIP5013,ORDER5013,DHL,397.49,Pending,eafbe0cb-6d71-469a-95b8-f73f3c0364ab
SHIP5014,ORDER5014,India Post,454.45,Delivered,3e1c78e4-6d93-40bf-b8c3-f946f6a0cc00
SHIP5015,ORDER5015,FedEx,265.65,Delivered,fbe45a3f-e275-4f62-8418-88ea0f68c7da
SHIP5016,ORDER5016,BlueDart,113.91,Delivered,e31d5fe7-edb2-482f-8da1-11a26dd1899c
SHIP5017,ORDER5017,India Post,372.5,In Transit,09300679-8a95-4d2a-8219-38bbc8ee9fd7
SHIP5018,ORDER5018,India Post,467.16,In Transit,7d46a773-70b5-4e5a-836f-12649755fc16
SHIP5019,ORDER5019,India Post,327.71,Pending,9b78fd06-fd69-410c-9a6f-f339a96d05c1
SHIP5020,ORDER5020,DHL,197.2,In Transit,49d7e4e5-cd37-477d-acb3-39243663050e
SHIP5021,ORDER5021,DHL,427.75,Pending,1e4fd799-7b1a-477b-a632-70bad622fb0f
SHIP5022,ORDER5022,FedEx,404.87,Pending,e08c18df-7e03-421b-aba8-633b7dbf1686
SHIP5023,ORDER5023,DHL,240.19,Delivered,d726b651-ab57-4bc4-9f83-648f3b54e7e3
SHIP5024,ORDER5024,FedEx,397.33,In Transit,329820a6-7c50-4746-b275-b253dca3111d
SHIP5025,ORDER5025,DHL,404.49,Pending,622ab5b8-d346-446a-ae54-d5ede6e73d7f
SHIP5026,ORDER5026,FedEx,176.64,In Transit,470ddb41-24c1-4c10-8c85-a74c5cc25417
SHIP5027,ORDER5027,DHL,383.49,Pending,903b20b4-bdbe-476e-b758-3f567cbf7aba
SHIP5028,ORDER5028,DHL,262.23,Pending,3967581f-5dfb-48e2-9ba3-d7fdfe9468a6
SHIP5029,ORDER5029,FedEx,325.88,Pending,f063ecde-2ab4-4b17-9f87-f341d69f7bbe
SHIP5030,ORDER5030,India Post,144.68,Delivered,56dc40cb-f6c7-47ff-bfa8-18fe1cd70a21
SHIP5031,ORDER5031,BlueDart,151.09,Pending,ff2be113-9718-4fed-a532-cae4fcdb5df2
SHIP5032,ORDER5032,DHL,156.62,Delivered,63e7c84e-cf0c-413d-b4ac-bab94f472bdf
SHIP5033,ORDER5033,FedEx,112.65,Pending,7174fd82-95d4-4083-8db6-93c5b8f9cc45
SHIP5034,ORDER5034,India Post,202.95,In Transit,6be2e8e8-3bf0-4251-b51a-982f78419485
SHIP5035,ORDER5035,India Post,91.0,Pending,026eb74d-64fe-470a-b06f-afce46442a53
SHIP5036,ORDER5036,BlueDart,202.82,Pending,8a2dd994-b263-40ba-af7b-9cbdc494ac1b
SHIP5037,ORDER5037,India Post,245.59,In Transit,957f4c31-d1ee-4aa3-afe0-32b80f95759a
SHIP5038,ORDER5038,FedEx,393.86,In Transit,7069ec3e-589b-49ab-8ecd-6b6735860a69
SHIP5039,ORDER5039,DHL,121.01,In Transit,c97d9eb0-6b58-4fbe-8432-bad05d615a43
SHIP5040,ORDER5040,DHL,311.19,In Transit,a7992041-9647-4ebb-ac7e-a30ab5384da6
SHIP5041,ORDER5041,DHL,226.15,Delivered,f1b4d11b-c8ec-4e90-9ca1-39b7f7b66a2a
SHIP5042,ORDER5042,India Post,403.19,In Transit,9e7b0af8-0bee-4ae7-b913-0b344231e083
SHIP5043,ORDER5043,BlueDart,329.91,In Transit,a22e36ac-7966-40c9-a8b9-30845cd66adb
SHIP5044,ORDER5044,India Post,317.77,Delivered,ee921c2c-9b13-45c5-a391-946cd6e937b1
SHIP5045,ORDER5045,India Post,474.04,Delivered,7e2cf64e-7442-457b-80b0-7b6826b4509d
SHIP5046,ORDER5046,DHL,128.07,Delivered,9a948f41-3e2b-40d1-a058-2a03aff7daee
SHIP5047,ORDER5047,FedEx,359.71,Pending,cb645f3e-3134-4a91-9daa-af2ed069abe0
SHIP5048,ORDER5048,India Post,437.78,In Transit,04c3ccd4-e65c-4b7c-b9c2-7e1d56c2a2e8
SHIP5049,ORDER5049,BlueDart,336.83,In Transit,2f9e1266-f76e-4e38-bfe0-fad1a2f4eb7b
SHIP5050,ORDER5050,BlueDart,65.06,In Transit,aa2a546d-2c1b-4531-b06f-f427cc872960
SHIP5051,ORDER5051,FedEx,79.08,In Transit,79b305d7-e006-4bec-bcaf-8f8feeea80c3
SHIP5052,ORDER5052,DHL,83.52,Pending,f3f1ade3-09bd-4955-b542-6a76f229d8e4
SHIP5053,ORDER5053,DHL,160.0,Delivered,a75d5d4c-74fc-408d-9623-95df023c8b52
SHIP5054,ORDER5054,DHL,312.93,In Transit,d1815b60-a0db-4b14-b1f0-13bb516bd383
SHIP5055,ORDER5055,FedEx,408.24,In Transit,da3cfa7c-3343-4db9-af59-8f9dc875706e
SHIP5056,ORDER5056,FedEx,359.11,Delivered,97fb04a8-d631-4b82-b6f9-a1425fc714b1
SHIP5057,ORDER5057,India Post,303.87,Pending,f9aa907f-15ba-41fb-956f-8db0a097787c
SHIP5058,ORDER5058,FedEx,64.42,Delivered,ce97bb54-ff24-47dd-9fb8-b34878e6991d
SHIP5059,ORDER5059,FedEx,286.58,Delivered,ea3afd70-a370-4c8f-abd3-d593838cd61c
SHIP5060,ORDER5060,BlueDart,354.05,In Transit,b3618e2b-7183-41b9-8e5b-57feeee3b938
