OrderID,CustomerID,ProductID,StoreID,OrderDate,DeliveryDate,ActualDeliveryDate,Quantity,TotalAmount
ORDER1686,CUST4102,PROD60,STORE10,2024-09-09,2024-09-17,2024-09-18,9,13231.35
ORDER1687,CUST5010,PROD253,STORE9,2023-06-13,2023-06-23,2023-06-22,9,8329.05
ORDER1688,CUST6573,PROD227,STORE2,2023-11-05,2023-11-14,2023-11-13,10,9782.5
ORDER1689,CUST914,PROD225,STORE10,2022-04-10,2022-04-17,2022-04-16,1,725.64
ORDER1690,CUST6455,PROD228,STORE5,2022-04-28,2022-05-02,2022-05-02,9,15775.83
ORDER1691,CUST3432,PROD62,STORE10,2024-02-25,2024-03-05,2024-03-04,7,5965.68
ORDER1692,CUST2442,PROD246,STORE4,2024-12-04,2024-12-14,2024-12-13,6,9453.6
ORDER1693,CUST2195,PROD114,STORE5,2024-12-24,2025-01-03,2025-01-04,9,4147.92
ORDER1694,CUST5109,PROD53,STORE6,2024-11-20,2024-11-29,2024-11-29,1,767.95
ORDER1695,CUST7656,PROD193,STORE8,2022-05-23,2022-05-31,2022-05-31,10,16135.8
ORDER1696,CUST6828,PROD102,STORE4,2023-03-19,2023-03-28,2023-03-27,7,11868.22
ORDER1697,CUST4088,PROD35,STORE10,2023-07-28,2023-08-04,2023-08-05,1,479.36
ORDER1698,CUST3063,PROD120,STORE6,2023-01-08,2023-01-10,2023-01-11,9,4858.38
ORDER1699,CUST6579,PROD175,STORE3,2023-01-19,2023-01-27,2023-01-26,7,4610.2
ORDER1700,CUST2521,PROD156,STORE8,2024-06-25,2024-07-02,2024-07-01,5,2308.15
ORDER1701,CUST7349,PROD75,STORE7,2022-10-14,2022-10-16,2022-10-16,9,8122.95
ORDER1702,CUST7339,PROD225,STORE8,2022-04-04,2022-04-07,2022-04-07,5,3628.2
ORDER1703,CUST4916,PROD165,STORE7,2022-01-30,2022-02-01,2022-01-31,7,4680.69
ORDER1704,CUST802,PROD139,STORE4,2022-06-24,2022-07-02,2022-07-02,8,14309.52
ORDER1705,CUST1108,PROD261,STORE9,2024-12-24,2025-01-02,2025-01-02,8,10591.2
ORDER1706,CUST5898,PROD11,STORE8,2024-10-23,2024-10-31,2024-10-30,4,4891.64
ORDER1707,CUST889,PROD185,STORE8,2024-09-21,2024-09-29,2024-09-30,6,4970.94
ORDER1708,CUST1942,PROD158,STORE8,2022-05-16,2022-05-18,2022-05-18,10,14227.0
ORDER1709,CUST7772,PROD125,STORE8,2023-04-20,2023-04-29,2023-04-28,4,1199.96
ORDER1710,CUST7262,PROD181,STORE10,2022-09-14,2022-09-17,2022-09-17,7,1290.73
ORDER1711,CUST7626,PROD142,STORE4,2023-05-06,2023-05-11,2023-05-12,7,10724.14
ORDER1712,CUST1011,PROD17,STORE9,2024-10-31,2024-11-04,2024-11-03,2,2069.92
ORDER1713,CUST6154,PROD153,STORE3,2022-03-05,2022-03-09,2022-03-08,6,8518.74
ORDER1714,CUST6902,PROD70,STORE9,2024-02-29,2024-03-07,2024-03-07,4,619.28
ORDER1715,CUST4118,PROD161,STORE2,2024-03-23,2024-03-28,2024-03-28,10,19016.5
ORDER1716,CUST7986,PROD43,STORE8,2022-04-16,2022-04-23,2022-04-24,6,10109.28
ORDER1717,CUST6517,PROD251,STORE8,2022-01-28,2022-02-06,2022-02-05,3,1582.98
ORDER1718,CUST3141,PROD181,STORE3,2023-08-11,2023-08-14,2023-08-15,10,1843.9
ORDER1719,CUST3829,PROD96,STORE10,2023-10-20,2023-10-26,2023-10-26,4,5165.64
ORDER1720,CUST1008,PROD252,STORE9,2023-12-09,2023-12-16,2023-12-16,2,1672.22
ORDER1721,CUST391,PROD27,STORE7,2024-08-12,2024-08-20,2024-08-19,6,5030.58
ORDER1722,CUST1411,PROD146,STORE2,2023-11-04,2023-11-14,2023-11-13,2,2452.72
ORDER1723,CUST7433,PROD225,STORE3,2022-07-31,2022-08-07,2022-08-08,4,2902.56
ORDER1724,CUST6496,PROD72,STORE3,2022-06-29,2022-07-08,2022-07-08,2,2764.08
ORDER1725,CUST5442,PROD187,STORE7,2024-06-06,2024-06-16,2024-06-17,3,5570.43
ORDER1726,CUST916,PROD164,STORE8,2022-12-09,2022-12-15,2022-12-14,7,8746.92
ORDER1727,CUST355,PROD87,STORE7,2022-03-04,2022-03-14,2022-03-15,7,11839.17
ORDER1728,CUST73,PROD1,STORE2,2023-07-06,2023-07-16,2023-07-17,10,18780.2
ORDER1729,CUST411,PROD189,STORE1,2024-10-16,2024-10-25,2024-10-26,4,1192.84
ORDER1730,CUST7465,PROD106,STORE2,2022-03-11,2022-03-14,2022-03-15,4,5150.72
ORDER1731,CUST2023,PROD210,STORE10,2022-02-05,2022-02-07,2022-02-06,10,12120.9
ORDER1732,CUST3282,PROD47,STORE3,2022-09-25,2022-10-02,2022-10-02,2,1011.3
ORDER1733,CUST7015,PROD144,STORE2,2022-12-27,2022-12-31,2022-12-30,5,1457.7
ORDER1734,CUST1945,PROD238,STORE6,2022-12-26,2022-12-29,2022-12-30,2,617.08
ORDER1735,CUST6064,PROD77,STORE5,2024-08-23,2024-08-29,2024-08-30,5,8913.2
ORDER1736,CUST118,PROD107,STORE1,2022-12-02,2022-12-07,2022-12-08,4,3474.48
ORDER1737,CUST3091,PROD216,STORE5,2022-07-25,2022-07-30,2022-07-29,7,13088.46
ORDER1738,CUST7593,PROD247,STORE5,2024-12-20,2024-12-29,2024-12-28,3,1199.49
ORDER1739,CUST4943,PROD156,STORE4,2022-01-07,2022-01-17,2022-01-18,3,1384.89
ORDER1740,CUST4709,PROD222,STORE4,2024-12-04,2024-12-13,2024-12-12,1,1275.9
ORDER1741,CUST6002,PROD125,STORE6,2023-09-01,2023-09-10,2023-09-10,2,599.98
ORDER1742,CUST6751,PROD184,STORE8,2023-11-28,2023-12-03,2023-12-04,6,11255.52
ORDER1743,CUST832,PROD101,STORE4,2023-04-29,2023-05-07,2023-05-06,4,5991.76
ORDER1744,CUST3998,PROD240,STORE9,2022-09-05,2022-09-13,2022-09-12,1,1788.91
ORDER1745,CUST3001,PROD219,STORE1,2023-07-25,2023-07-27,2023-07-28,7,10836.98
ORDER1746,CUST1231,PROD176,STORE3,2023-01-01,2023-01-08,2023-01-08,5,8386.55
ORDER1747,CUST445,PROD134,STORE9,2023-09-03,2023-09-09,2023-09-08,6,4354.5
ORDER1748,CUST5654,PROD9,STORE10,2022-02-19,2022-02-26,2022-02-26,7,6391.7
ORDER1749,CUST1064,PROD82,STORE4,2024-03-28,2024-04-07,2024-04-06,1,590.49
ORDER1750,CUST2824,PROD237,STORE1,2023-01-09,2023-01-14,2023-01-15,4,1675.32
ORDER1751,CUST7071,PROD10,STORE6,2023-03-09,2023-03-17,2023-03-18,6,6456.42
ORDER1752,CUST562,PROD132,STORE1,2023-06-01,2023-06-03,2023-06-02,1,1925.49
ORDER1753,CUST4985,PROD171,STORE5,2024-01-24,2024-01-31,2024-02-01,5,9095.9
ORDER1754,CUST4927,PROD166,STORE2,2023-08-31,2023-09-07,2023-09-06,6,7646.82
ORDER1755,CUST7749,PROD171,STORE5,2022-04-01,2022-04-07,2022-04-08,10,18191.8
ORDER1756,CUST4465,PROD218,STORE2,2022-06-07,2022-06-16,2022-06-17,8,6288.4
ORDER1757,CUST5865,PROD84,STORE5,2022-02-08,2022-02-15,2022-02-16,6,8790.24
ORDER1758,CUST6276,PROD109,STORE6,2022-11-13,2022-11-16,2022-11-15,6,598.38
ORDER1759,CUST3768,PROD243,STORE4,2024-01-06,2024-01-13,2024-01-12,1,1558.58
ORDER1760,CUST4893,PROD232,STORE4,2023-12-20,2023-12-28,2023-12-29,7,9366.77
ORDER1761,CUST1286,PROD61,STORE2,2023-07-06,2023-07-15,2023-07-15,7,7488.04
ORDER1762,CUST2488,PROD254,STORE9,2022-07-11,2022-07-20,2022-07-20,5,2809.45
ORDER1763,CUST2017,PROD104,STORE4,2022-09-29,2022-10-05,2022-10-05,2,261.54
ORDER1764,CUST3718,PROD106,STORE1,2023-10-10,2023-10-14,2023-10-13,1,1287.68
ORDER1765,CUST7406,PROD210,STORE6,2022-04-24,2022-05-04,2022-05-04,3,3636.27
ORDER1766,CUST1738,PROD255,STORE3,2023-01-29,2023-02-07,2023-02-07,6,11063.94
ORDER1767,CUST4476,PROD170,STORE10,2022-01-22,2022-02-01,2022-01-31,7,11179.98
ORDER1768,CUST1572,PROD62,STORE8,2022-09-17,2022-09-24,2022-09-24,7,5965.68
ORDER1769,CUST6753,PROD153,STORE4,2023-02-22,2023-02-25,2023-02-24,1,1419.79
ORDER1770,CUST6585,PROD118,STORE6,2024-07-09,2024-07-11,2024-07-12,5,2690.45
ORDER1771,CUST6164,PROD66,STORE2,2024-12-20,2024-12-25,2024-12-26,9,16386.21
ORDER1772,CUST1490,PROD262,STORE5,2022-12-02,2022-12-12,2022-12-13,6,1239.3
ORDER1773,CUST5180,PROD75,STORE3,2023-01-31,2023-02-07,2023-02-08,9,8122.95
ORDER1774,CUST5120,PROD123,STORE5,2023-10-28,2023-11-02,2023-11-03,4,5656.32
ORDER1775,CUST1145,PROD121,STORE6,2023-03-04,2023-03-07,2023-03-08,8,4934.0
ORDER1776,CUST5282,PROD197,STORE5,2024-01-08,2024-01-13,2024-01-14,9,4577.58
ORDER1777,CUST4208,PROD117,STORE7,2022-02-10,2022-02-13,2022-02-13,10,6499.3
ORDER1778,CUST7011,PROD19,STORE5,2023-02-23,2023-02-28,2023-02-28,9,3373.83
ORDER1779,CUST4655,PROD110,STORE6,2022-04-25,2022-04-28,2022-04-28,2,1579.52
ORDER1780,CUST2917,PROD255,STORE10,2023-10-27,2023-11-01,2023-10-31,9,16595.91
ORDER1781,CUST7143,PROD63,STORE7,2023-03-13,2023-03-16,2023-03-17,7,9873.36
ORDER1782,CUST5053,PROD173,STORE7,2023-12-04,2023-12-06,2023-12-07,7,12181.19
ORDER1783,CUST7522,PROD120,STORE5,2024-06-16,2024-06-19,2024-06-19,9,4858.38
ORDER1784,CUST1816,PROD207,STORE6,2022-11-20,2022-11-26,2022-11-27,6,1990.92
ORDER1785,CUST6124,PROD63,STORE10,2022-11-13,2022-11-16,2022-11-15,4,5641.92
ORDER1786,CUST2997,PROD125,STORE8,2022-12-31,2023-01-04,2023-01-05,9,2699.91
ORDER1787,CUST5571,PROD220,STORE3,2024-01-13,2024-01-18,2024-01-17,5,3789.8
ORDER1788,CUST2688,PROD7,STORE2,2022-10-15,2022-10-20,2022-10-20,1,1616.08
ORDER1789,CUST2898,PROD101,STORE8,2023-01-08,2023-01-10,2023-01-09,6,8987.64
ORDER1790,CUST2417,PROD176,STORE6,2024-06-02,2024-06-10,2024-06-11,2,3354.62
ORDER1791,CUST7273,PROD49,STORE4,2023-12-06,2023-12-10,2023-12-10,10,16436.7
ORDER1792,CUST5391,PROD178,STORE2,2022-01-01,2022-01-08,2022-01-09,9,10582.02
ORDER1793,CUST7642,PROD253,STORE1,2024-12-10,2024-12-19,2024-12-19,3,2776.35
ORDER1794,CUST3263,PROD267,STORE10,2024-04-29,2024-05-07,2024-05-06,3,3925.2
ORDER1795,CUST1637,PROD121,STORE4,2024-11-29,2024-12-04,2024-12-05,4,2467.0
ORDER1796,CUST7891,PROD163,STORE3,2024-11-14,2024-11-21,2024-11-21,4,3651.88
ORDER1797,CUST4479,PROD221,STORE4,2022-09-02,2022-09-04,2022-09-03,6,7154.52
ORDER1798,CUST4618,PROD196,STORE1,2024-05-29,2024-06-03,2024-06-02,4,5735.04
ORDER1799,CUST6383,PROD246,STORE5,2024-07-02,2024-07-11,2024-07-11,8,12604.8
ORDER1800,CUST4400,PROD106,STORE2,2023-10-23,2023-10-29,2023-10-28,5,6438.4
ORDER1801,CUST776,PROD125,STORE2,2023-01-07,2023-01-13,2023-01-14,5,1499.95
ORDER1802,CUST1616,PROD23,STORE3,2022-03-02,2022-03-11,2022-03-12,8,1742.0
ORDER1803,CUST2328,PROD242,STORE5,2022-11-12,2022-11-14,2022-11-14,10,4823.6
ORDER1804,CUST5439,PROD111,STORE6,2022-05-01,2022-05-08,2022-05-08,9,15267.96
ORDER1805,CUST1496,PROD48,STORE6,2023-03-03,2023-03-13,2023-03-14,7,8783.18
ORDER1806,CUST5600,PROD205,STORE9,2023-09-16,2023-09-21,2023-09-20,7,9205.77
ORDER1807,CUST4165,PROD133,STORE7,2022-05-03,2022-05-07,2022-05-06,1,971.0
ORDER1808,CUST7266,PROD153,STORE6,2024-11-09,2024-11-16,2024-11-15,1,1419.79
ORDER1809,CUST4953,PROD234,STORE10,2024-08-10,2024-08-19,2024-08-19,10,12967.2
ORDER1810,CUST6905,PROD46,STORE3,2023-07-12,2023-07-22,2023-07-21,2,3170.82
ORDER1811,CUST3327,PROD162,STORE5,2022-10-24,2022-10-30,2022-10-31,2,133.06
ORDER1812,CUST3564,PROD51,STORE4,2023-10-10,2023-10-20,2023-10-21,3,3402.63
ORDER1813,CUST2313,PROD157,STORE3,2024-04-04,2024-04-12,2024-04-12,7,11415.39
ORDER1814,CUST5234,PROD256,STORE8,2024-04-06,2024-04-15,2024-04-16,8,4235.2
ORDER1815,CUST1811,PROD2,STORE1,2023-02-10,2023-02-19,2023-02-18,3,5897.01
ORDER1816,CUST4679,PROD196,STORE5,2023-07-16,2023-07-26,2023-07-26,4,5735.04
ORDER1817,CUST2424,PROD214,STORE3,2023-08-11,2023-08-21,2023-08-20,9,16462.26
ORDER1818,CUST2389,PROD133,STORE3,2022-12-19,2022-12-24,2022-12-25,8,7768.0
ORDER1819,CUST4836,PROD159,STORE1,2024-07-17,2024-07-25,2024-07-24,10,15044.6
ORDER1820,CUST5605,PROD16,STORE5,2023-12-10,2023-12-15,2023-12-16,5,4411.3
ORDER1821,CUST5582,PROD60,STORE7,2023-04-02,2023-04-06,2023-04-07,4,5880.6
ORDER1822,CUST1194,PROD196,STORE4,2024-09-05,2024-09-10,2024-09-10,10,14337.6
ORDER1823,CUST4661,PROD24,STORE8,2024-01-14,2024-01-21,2024-01-21,3,985.26
ORDER1824,CUST2661,PROD6,STORE2,2024-01-03,2024-01-09,2024-01-08,3,4163.49
ORDER1825,CUST4898,PROD221,STORE4,2024-08-25,2024-09-04,2024-09-03,1,1192.42
ORDER1826,CUST2480,PROD262,STORE7,2022-02-05,2022-02-07,2022-02-06,1,206.55
ORDER1827,CUST2165,PROD110,STORE2,2024-08-19,2024-08-25,2024-08-26,9,7107.84
ORDER1828,CUST2030,PROD213,STORE2,2024-10-11,2024-10-19,2024-10-18,4,5075.64
ORDER1829,CUST4334,PROD21,STORE2,2022-08-07,2022-08-09,2022-08-09,7,8212.82
ORDER1830,CUST4712,PROD200,STORE6,2022-04-26,2022-05-02,2022-05-03,6,3163.08
ORDER1831,CUST1535,PROD83,STORE8,2022-05-13,2022-05-19,2022-05-19,6,4202.16
ORDER1832,CUST4021,PROD34,STORE8,2022-02-10,2022-02-12,2022-02-12,4,1763.6
ORDER1833,CUST535,PROD201,STORE3,2023-05-26,2023-06-02,2023-06-02,1,1285.95
ORDER1834,CUST7237,PROD246,STORE5,2022-12-28,2022-12-30,2022-12-29,1,1575.6
ORDER1835,CUST7541,PROD124,STORE2,2024-01-18,2024-01-25,2024-01-24,7,3917.9
ORDER1836,CUST7151,PROD15,STORE10,2023-09-29,2023-10-05,2023-10-04,7,9593.99
ORDER1837,CUST1374,PROD156,STORE7,2022-12-05,2022-12-15,2022-12-14,4,1846.52
ORDER1838,CUST2132,PROD85,STORE2,2024-10-28,2024-10-30,2024-10-29,2,2961.82
ORDER1839,CUST3375,PROD128,STORE1,2024-06-12,2024-06-14,2024-06-15,8,14831.28
ORDER1840,CUST2683,PROD226,STORE9,2022-01-23,2022-02-02,2022-02-01,4,5485.32
ORDER1841,CUST1654,PROD5,STORE5,2023-06-12,2023-06-20,2023-06-20,8,5709.2
ORDER1842,CUST7981,PROD70,STORE2,2023-10-30,2023-11-06,2023-11-06,2,309.64
ORDER1843,CUST5309,PROD66,STORE5,2023-06-22,2023-06-29,2023-06-30,1,1820.69
ORDER1844,CUST750,PROD120,STORE7,2022-11-11,2022-11-18,2022-11-18,4,2159.28
ORDER1845,CUST820,PROD146,STORE7,2022-02-05,2022-02-08,2022-02-09,10,12263.6
ORDER1846,CUST2040,PROD82,STORE8,2022-09-04,2022-09-09,2022-09-10,1,590.49
ORDER1847,CUST7820,PROD124,STORE4,2022-07-24,2022-07-29,2022-07-28,9,5037.3
ORDER1848,CUST5184,PROD129,STORE2,2022-01-07,2022-01-13,2022-01-12,5,5043.15
ORDER1849,CUST2289,PROD94,STORE9,2024-03-27,2024-04-04,2024-04-04,4,6160.28
ORDER1850,CUST1417,PROD165,STORE3,2024-08-22,2024-08-28,2024-08-29,3,2006.01
ORDER1851,CUST7822,PROD148,STORE3,2024-10-07,2024-10-10,2024-10-10,8,10660.48
ORDER1852,CUST6704,PROD115,STORE5,2023-09-25,2023-10-03,2023-10-04,7,7125.58
ORDER1853,CUST7859,PROD59,STORE6,2024-03-07,2024-03-10,2024-03-11,8,566.72
ORDER1854,CUST7099,PROD68,STORE9,2022-07-11,2022-07-14,2022-07-14,6,11926.5
ORDER1855,CUST1845,PROD153,STORE2,2024-02-03,2024-02-13,2024-02-13,9,12778.11
ORDER1856,CUST6900,PROD185,STORE6,2022-04-17,2022-04-20,2022-04-20,8,6627.92
ORDER1857,CUST5466,PROD15,STORE6,2022-08-29,2022-09-02,2022-09-03,3,4111.71
ORDER1858,CUST67,PROD243,STORE6,2023-09-04,2023-09-12,2023-09-13,2,3117.16
ORDER1859,CUST515,PROD25,STORE7,2024-11-02,2024-11-04,2024-11-04,8,12908.64
ORDER1860,CUST450,PROD241,STORE1,2024-12-04,2024-12-07,2024-12-08,6,11366.46
ORDER1861,CUST5008,PROD138,STORE1,2023-07-05,2023-07-07,2023-07-06,4,1805.36
ORDER1862,CUST7533,PROD39,STORE2,2023-07-10,2023-07-20,2023-07-21,7,8244.74
ORDER1863,CUST2091,PROD107,STORE2,2024-08-24,2024-09-02,2024-09-03,3,2605.86
ORDER1864,CUST4485,PROD149,STORE6,2022-11-16,2022-11-21,2022-11-20,7,1108.45
ORDER1865,CUST256,PROD9,STORE8,2024-09-14,2024-09-16,2024-09-17,4,3652.4
ORDER1866,CUST3176,PROD239,STORE1,2022-01-09,2022-01-17,2022-01-16,6,349.86
ORDER1867,CUST662,PROD219,STORE3,2024-05-02,2024-05-12,2024-05-11,6,9288.84
ORDER1868,CUST1685,PROD107,STORE7,2022-05-30,2022-06-02,2022-06-02,4,3474.48
ORDER1869,CUST2141,PROD120,STORE7,2022-10-22,2022-10-27,2022-10-28,7,3778.74
ORDER1870,CUST5102,PROD205,STORE4,2023-12-09,2023-12-17,2023-12-17,9,11835.99
ORDER1871,CUST2593,PROD173,STORE9,2024-01-02,2024-01-05,2024-01-06,4,6960.68
ORDER1872,CUST3994,PROD171,STORE10,2022-10-13,2022-10-19,2022-10-19,8,14553.44
ORDER1873,CUST1848,PROD193,STORE5,2023-06-25,2023-07-02,2023-07-03,10,16135.8
ORDER1874,CUST7839,PROD175,STORE9,2022-05-01,2022-05-08,2022-05-07,8,5268.8
ORDER1875,CUST1257,PROD255,STORE7,2024-12-24,2024-12-31,2024-12-31,10,18439.9
ORDER1876,CUST2509,PROD237,STORE4,2024-05-21,2024-05-27,2024-05-26,2,837.66
ORDER1877,CUST5904,PROD208,STORE9,2024-07-13,2024-07-19,2024-07-18,1,685.36
ORDER1878,CUST1787,PROD145,STORE1,2022-11-26,2022-11-30,2022-12-01,10,6820.0
ORDER1879,CUST4819,PROD187,STORE5,2023-01-27,2023-02-06,2023-02-06,10,18568.1
ORDER1880,CUST7249,PROD91,STORE3,2022-04-24,2022-04-28,2022-04-27,3,5575.77
ORDER1881,CUST6221,PROD81,STORE8,2022-06-08,2022-06-14,2022-06-15,6,7336.32
ORDER1882,CUST7607,PROD57,STORE7,2023-12-15,2023-12-22,2023-12-23,10,5094.4
ORDER1883,CUST4912,PROD216,STORE1,2023-10-03,2023-10-05,2023-10-05,5,9348.9
ORDER1884,CUST7133,PROD185,STORE6,2024-05-11,2024-05-19,2024-05-19,1,828.49
ORDER1885,CUST4451,PROD128,STORE8,2023-07-04,2023-07-06,2023-07-06,2,3707.82
ORDER1886,CUST4892,PROD126,STORE2,2023-05-08,2023-05-15,2023-05-16,8,978.32
ORDER1887,CUST5673,PROD241,STORE6,2022-01-20,2022-01-28,2022-01-29,10,18944.1
ORDER1888,CUST5619,PROD207,STORE5,2023-06-11,2023-06-19,2023-06-18,9,2986.38
ORDER1889,CUST5108,PROD122,STORE2,2022-12-25,2022-12-31,2023-01-01,7,1242.22
ORDER1890,CUST6155,PROD85,STORE1,2022-11-13,2022-11-21,2022-11-20,5,7404.55
ORDER1891,CUST1095,PROD99,STORE10,2023-02-07,2023-02-13,2023-02-12,2,173.5
ORDER1892,CUST3908,PROD174,STORE5,2022-01-13,2022-01-20,2022-01-19,4,719.08
ORDER1893,CUST5301,PROD214,STORE2,2024-08-29,2024-09-04,2024-09-05,10,18291.4
ORDER1894,CUST3118,PROD200,STORE2,2022-05-08,2022-05-15,2022-05-15,8,4217.44
ORDER1895,CUST5864,PROD45,STORE6,2022-05-25,2022-06-02,2022-06-03,6,453.06
ORDER1896,CUST3994,PROD181,STORE9,2023-04-25,2023-04-28,2023-04-29,9,1659.51
ORDER1897,CUST3789,PROD182,STORE8,2022-09-19,2022-09-27,2022-09-28,2,2682.82
ORDER1898,CUST6945,PROD24,STORE10,2024-01-17,2024-01-20,2024-01-19,2,656.84
ORDER1899,CUST4542,PROD164,STORE1,2023-01-14,2023-01-22,2023-01-22,8,9996.48
ORDER1900,CUST443,PROD33,STORE7,2022-12-14,2022-12-22,2022-12-23,8,7838.64
ORDER1901,CUST5743,PROD246,STORE5,2022-11-13,2022-11-23,2022-11-23,8,12604.8
ORDER1902,CUST7307,PROD148,STORE3,2024-04-11,2024-04-21,2024-04-22,9,11993.04
ORDER1903,CUST2251,PROD232,STORE5,2022-07-24,2022-07-27,2022-07-27,8,10704.88
ORDER1904,CUST7933,PROD12,STORE3,2022-12-30,2023-01-05,2023-01-05,1,833.87
ORDER1905,CUST7216,PROD46,STORE4,2023-08-22,2023-08-24,2023-08-24,3,4756.23
ORDER1906,CUST1976,PROD89,STORE1,2024-04-17,2024-04-26,2024-04-26,8,5761.84
ORDER1907,CUST3328,PROD118,STORE1,2023-12-22,2023-12-28,2023-12-27,7,3766.63
ORDER1908,CUST2089,PROD56,STORE7,2022-07-12,2022-07-21,2022-07-22,1,1390.85
ORDER1909,CUST2353,PROD175,STORE9,2023-04-01,2023-04-10,2023-04-11,3,1975.8
ORDER1910,CUST7753,PROD85,STORE3,2023-10-24,2023-10-29,2023-10-29,9,13328.19
ORDER1911,CUST1918,PROD122,STORE6,2024-10-31,2024-11-07,2024-11-07,3,532.38
ORDER1912,CUST1840,PROD262,STORE5,2022-09-24,2022-09-27,2022-09-26,8,1652.4
ORDER1913,CUST3165,PROD89,STORE5,2024-07-22,2024-07-31,2024-07-30,2,1440.46
ORDER1914,CUST2584,PROD209,STORE8,2023-12-21,2023-12-29,2023-12-29,1,1144.1
ORDER1915,CUST3290,PROD90,STORE2,2022-05-06,2022-05-14,2022-05-15,8,1220.0
ORDER1916,CUST5854,PROD154,STORE2,2024-01-22,2024-01-26,2024-01-27,5,3162.45
ORDER1917,CUST5430,PROD188,STORE5,2022-06-30,2022-07-02,2022-07-01,1,226.5
ORDER1918,CUST1242,PROD243,STORE6,2024-02-28,2024-03-01,2024-02-29,10,15585.8
ORDER1919,CUST5140,PROD228,STORE10,2022-07-20,2022-07-26,2022-07-27,1,1752.87
ORDER1920,CUST4815,PROD232,STORE7,2023-10-05,2023-10-12,2023-10-11,6,8028.66
ORDER1921,CUST3715,PROD110,STORE5,2023-09-23,2023-10-02,2023-10-02,5,3948.8
ORDER1922,CUST6516,PROD243,STORE4,2023-08-03,2023-08-11,2023-08-10,2,3117.16
ORDER1923,CUST1211,PROD106,STORE5,2022-06-19,2022-06-29,2022-06-28,2,2575.36
ORDER1924,CUST4299,PROD215,STORE1,2024-10-10,2024-10-12,2024-10-11,3,4968.33
ORDER1925,CUST3958,PROD78,STORE1,2023-04-09,2023-04-12,2023-04-12,6,11023.8
ORDER1926,CUST1317,PROD183,STORE1,2024-07-18,2024-07-21,2024-07-22,3,2321.61
ORDER1927,CUST6578,PROD263,STORE5,2023-09-02,2023-09-12,2023-09-11,7,10701.39
ORDER1928,CUST3141,PROD59,STORE6,2022-04-15,2022-04-19,2022-04-20,4,283.36
ORDER1929,CUST1441,PROD63,STORE8,2022-12-19,2022-12-28,2022-12-27,8,11283.84
ORDER1930,CUST6680,PROD22,STORE8,2024-05-30,2024-06-05,2024-06-04,10,9821.9
ORDER1931,CUST4344,PROD161,STORE3,2022-09-09,2022-09-11,2022-09-12,7,13311.55
ORDER1932,CUST7435,PROD107,STORE7,2024-05-21,2024-05-23,2024-05-24,4,3474.48
ORDER1933,CUST3489,PROD106,STORE3,2023-03-06,2023-03-14,2023-03-14,10,12876.8
ORDER1934,CUST609,PROD226,STORE9,2024-03-26,2024-04-01,2024-04-02,1,1371.33
ORDER1935,CUST4045,PROD96,STORE10,2022-06-18,2022-06-23,2022-06-22,6,7748.46
ORDER1936,CUST1635,PROD159,STORE5,2024-04-07,2024-04-09,2024-04-09,4,6017.84
ORDER1937,CUST6907,PROD70,STORE10,2022-01-27,2022-02-03,2022-02-02,6,928.92
ORDER1938,CUST603,PROD41,STORE9,2023-07-27,2023-07-29,2023-07-30,1,1607.22
ORDER1939,CUST4403,PROD260,STORE6,2024-01-17,2024-01-21,2024-01-21,2,1556.72
ORDER1940,CUST2577,PROD259,STORE9,2022-11-15,2022-11-20,2022-11-21,6,9873.66
ORDER1941,CUST328,PROD180,STORE4,2022-01-14,2022-01-24,2022-01-25,9,17712.27
ORDER1942,CUST699,PROD197,STORE9,2023-05-31,2023-06-05,2023-06-04,4,2034.48
ORDER1943,CUST515,PROD40,STORE1,2024-11-12,2024-11-16,2024-11-16,2,3666.62
ORDER1944,CUST1927,PROD60,STORE2,2023-02-19,2023-02-28,2023-03-01,4,5880.6
ORDER1945,CUST327,PROD43,STORE7,2024-02-10,2024-02-19,2024-02-19,8,13479.04
ORDER1946,CUST3357,PROD253,STORE8,2023-06-24,2023-07-04,2023-07-03,7,6478.15
ORDER1947,CUST6654,PROD191,STORE5,2022-06-28,2022-07-04,2022-07-05,7,7942.41
ORDER1948,CUST4680,PROD61,STORE1,2023-11-12,2023-11-16,2023-11-17,3,3209.16
ORDER1949,CUST2580,PROD133,STORE8,2022-12-05,2022-12-11,2022-12-12,2,1942.0
ORDER1950,CUST3819,PROD6,STORE10,2024-04-12,2024-04-22,2024-04-21,3,4163.49
ORDER1951,CUST5711,PROD102,STORE9,2024-06-29,2024-07-04,2024-07-03,8,13563.68
ORDER1952,CUST5230,PROD208,STORE4,2022-01-07,2022-01-15,2022-01-14,4,2741.44
ORDER1953,CUST4623,PROD184,STORE6,2024-04-22,2024-05-01,2024-05-01,10,18759.2
ORDER1954,CUST2012,PROD126,STORE2,2024-03-20,2024-03-23,2024-03-24,2,244.58
ORDER1955,CUST2014,PROD233,STORE3,2022-10-16,2022-10-24,2022-10-25,3,3530.88
ORDER1956,CUST6995,PROD72,STORE1,2022-08-28,2022-09-04,2022-09-05,10,13820.4
ORDER1957,CUST4603,PROD195,STORE5,2024-11-25,2024-11-27,2024-11-27,5,583.9
ORDER1958,CUST867,PROD56,STORE4,2023-09-07,2023-09-11,2023-09-10,6,8345.1
ORDER1959,CUST1377,PROD155,STORE6,2022-01-05,2022-01-15,2022-01-15,7,8449.35
