PaymentID,OrderID,PaymentDate,PaymentMethod,PaymentStatus,AmountPaid
PAYMENT3211,ORDER3211,2024-02-20,PayPal,Pending,0.0
PAYMENT3212,ORDER3212,2023-03-24,PayPal,Failed,0.0
PAYMENT3213,ORDER3213,2024-05-26,PayPal,Completed,6575.55
PAYMENT3214,ORDER3214,2022-10-10,Net Banking,Completed,2010.42
PAYMENT3215,ORDER3215,2024-03-13,PayPal,Failed,0.0
PAYMENT3216,ORDER3216,2022-07-16,Debit Card,Pending,0.0
PAYMENT3217,ORDER3217,2022-02-02,Credit Card,Completed,8140.85
PAYMENT3218,ORDER3218,2023-11-13,PayPal,Failed,0.0
PAYMENT3219,ORDER3219,2024-06-17,PayPal,Completed,5043.15
PAYMENT3220,ORDER3220,2023-04-08,Net Banking,Pending,0.0
PAYMENT3221,ORDER3221,2022-03-27,PayPal,Completed,6509.45
PAYMENT3222,ORDER3222,2023-09-20,Net Banking,Failed,0.0
PAYMENT3223,ORDER3223,2024-04-05,PayPal,Completed,9161.46
PAYMENT3224,ORDER3224,2022-12-07,PayPal,Failed,0.0
PAYMENT3225,ORDER3225,2024-05-25,Net Banking,Completed,979.83
PAYMENT3226,ORDER3226,2022-10-01,PayPal,Completed,12281.04
PAYMENT3227,ORDER3227,2022-01-16,Net Banking,Failed,0.0
PAYMENT3228,ORDER3228,2022-12-19,Net Banking,Pending,0.0
PAYMENT3229,ORDER3229,2022-04-05,Credit Card,Pending,0.0
PAYMENT3230,ORDER3230,2023-07-02,Credit Card,Completed,7497.36
PAYMENT3231,ORDER3231,2023-07-10,Net Banking,Failed,0.0
PAYMENT3232,ORDER3232,2024-09-26,Net Banking,Pending,0.0
PAYMENT3233,ORDER3233,2024-05-01,PayPal,Failed,0.0
PAYMENT3234,ORDER3234,2022-05-02,Debit Card,Completed,7320.12
PAYMENT3235,ORDER3235,2023-11-01,Net Banking,Failed,0.0
PAYMENT3236,ORDER3236,2023-09-24,Credit Card,Completed,7850.4
PAYMENT3237,ORDER3237,2022-12-29,Debit Card,Completed,3668.73
PAYMENT3238,ORDER3238,2022-02-06,Net Banking,Pending,0.0
PAYMENT3239,ORDER3239,2022-12-16,Net Banking,Failed,0.0
PAYMENT3240,ORDER3240,2023-12-02,Debit Card,Pending,0.0
PAYMENT3241,ORDER3241,2022-09-17,PayPal,Failed,0.0
PAYMENT3242,ORDER3242,2022-05-30,Net Banking,Pending,0.0
PAYMENT3243,ORDER3243,2022-03-05,Credit Card,Failed,0.0
PAYMENT3244,ORDER3244,2022-10-10,Credit Card,Failed,0.0
PAYMENT3245,ORDER3245,2022-07-29,Net Banking,Failed,0.0
PAYMENT3246,ORDER3246,2022-12-18,PayPal,Failed,0.0
PAYMENT3247,ORDER3247,2022-07-13,PayPal,Pending,0.0
PAYMENT3248,ORDER3248,2022-09-05,Net Banking,Completed,9898.56
PAYMENT3249,ORDER3249,2022-05-17,PayPal,Pending,0.0
PAYMENT3250,ORDER3250,2024-09-13,Debit Card,Completed,4180.55
PAYMENT3251,ORDER3251,2024-04-18,PayPal,Failed,0.0
PAYMENT3252,ORDER3252,2022-01-19,PayPal,Completed,923.26
PAYMENT3253,ORDER3253,2024-05-18,Credit Card,Pending,0.0
PAYMENT3254,ORDER3254,2023-01-08,PayPal,Pending,0.0
PAYMENT3255,ORDER3255,2024-01-09,PayPal,Completed,1891.38
PAYMENT3256,ORDER3256,2023-08-04,Debit Card,Pending,0.0
PAYMENT3257,ORDER3257,2022-10-27,Credit Card,Completed,8329.05
PAYMENT3258,ORDER3258,2022-05-20,PayPal,Completed,18434.7
PAYMENT3259,ORDER3259,2023-09-24,Net Banking,Failed,0.0
PAYMENT3260,ORDER3260,2022-08-21,Debit Card,Failed,0.0
PAYMENT3261,ORDER3261,2023-10-06,Credit Card,Failed,0.0
PAYMENT3262,ORDER3262,2022-09-24,PayPal,Pending,0.0
PAYMENT3263,ORDER3263,2023-03-24,Credit Card,Failed,0.0
PAYMENT3264,ORDER3264,2022-05-22,PayPal,Failed,0.0
PAYMENT3265,ORDER3265,2023-05-24,Credit Card,Completed,5215.86
PAYMENT3266,ORDER3266,2023-06-19,PayPal,Completed,5271.8
PAYMENT3267,ORDER3267,2022-09-09,Net Banking,Pending,0.0
PAYMENT3268,ORDER3268,2023-04-07,Net Banking,Completed,5584.56
PAYMENT3269,ORDER3269,2024-07-07,PayPal,Failed,0.0
PAYMENT3270,ORDER3270,2022-07-22,Credit Card,Completed,3789.8
PAYMENT3271,ORDER3271,2022-11-08,Credit Card,Completed,13921.36
PAYMENT3272,ORDER3272,2023-11-05,PayPal,Failed,0.0
PAYMENT3273,ORDER3273,2023-10-24,Credit Card,Pending,0.0
PAYMENT3274,ORDER3274,2023-10-15,PayPal,Failed,0.0
PAYMENT3275,ORDER3275,2022-03-23,Net Banking,Completed,2490.48
PAYMENT3276,ORDER3276,2022-05-09,PayPal,Completed,8284.9
PAYMENT3277,ORDER3277,2024-01-25,Debit Card,Pending,0.0
PAYMENT3278,ORDER3278,2024-05-30,Credit Card,Pending,0.0
PAYMENT3279,ORDER3279,2022-07-15,Credit Card,Failed,0.0
PAYMENT3280,ORDER3280,2024-12-13,Net Banking,Pending,0.0
PAYMENT3281,ORDER3281,2022-09-28,PayPal,Pending,0.0
PAYMENT3282,ORDER3282,2022-03-28,Net Banking,Completed,12903.84
PAYMENT3283,ORDER3283,2024-03-05,Credit Card,Completed,610.0
PAYMENT3284,ORDER3284,2022-05-20,Net Banking,Failed,0.0
PAYMENT3285,ORDER3285,2024-05-23,Credit Card,Failed,0.0
PAYMENT3286,ORDER3286,2023-03-31,Debit Card,Pending,0.0
PAYMENT3287,ORDER3287,2023-03-29,PayPal,Failed,0.0
PAYMENT3288,ORDER3288,2022-08-19,Net Banking,Failed,0.0
PAYMENT3289,ORDER3289,2023-06-01,Credit Card,Completed,7890.66
PAYMENT3290,ORDER3290,2022-09-07,PayPal,Failed,0.0
PAYMENT3291,ORDER3291,2024-06-07,PayPal,Failed,0.0
PAYMENT3292,ORDER3292,2023-06-02,Net Banking,Completed,1740.17
PAYMENT3293,ORDER3293,2024-11-06,Net Banking,Completed,7350.75
PAYMENT3294,ORDER3294,2022-08-21,Net Banking,Completed,3373.83
PAYMENT3295,ORDER3295,2022-02-23,PayPal,Pending,0.0
PAYMENT3296,ORDER3296,2023-04-05,Debit Card,Completed,3369.76
PAYMENT3297,ORDER3297,2024-02-20,PayPal,Completed,1667.74
PAYMENT3298,ORDER3298,2023-03-03,PayPal,Failed,0.0
PAYMENT3299,ORDER3299,2023-10-02,PayPal,Completed,15259.14
PAYMENT3300,ORDER3300,2023-01-18,Debit Card,Failed,0.0
PAYMENT3301,ORDER3301,2022-12-10,Credit Card,Failed,0.0
PAYMENT3302,ORDER3302,2024-05-09,Credit Card,Completed,1491.05
PAYMENT3303,ORDER3303,2024-01-08,Net Banking,Failed,0.0
PAYMENT3304,ORDER3304,2024-11-24,Net Banking,Completed,11606.98
PAYMENT3305,ORDER3305,2024-03-13,Debit Card,Completed,10929.44
PAYMENT3306,ORDER3306,2024-11-28,Debit Card,Pending,0.0
PAYMENT3307,ORDER3307,2023-02-01,Credit Card,Completed,4219.53
PAYMENT3308,ORDER3308,2024-09-06,PayPal,Completed,6161.1
PAYMENT3309,ORDER3309,2023-07-06,Credit Card,Failed,0.0
PAYMENT3310,ORDER3310,2022-08-14,Debit Card,Failed,0.0
PAYMENT3311,ORDER3311,2024-01-18,Debit Card,Completed,9205.49
PAYMENT3312,ORDER3312,2024-10-22,Debit Card,Failed,0.0
PAYMENT3313,ORDER3313,2022-02-23,PayPal,Failed,0.0
PAYMENT3314,ORDER3314,2023-04-01,PayPal,Pending,0.0
PAYMENT3315,ORDER3315,2023-06-27,PayPal,Completed,5683.23
PAYMENT3316,ORDER3316,2023-04-09,PayPal,Completed,10974.84
PAYMENT3317,ORDER3317,2022-05-08,Credit Card,Pending,0.0
PAYMENT3318,ORDER3318,2024-06-05,Debit Card,Pending,0.0
PAYMENT3319,ORDER3319,2022-04-30,Credit Card,Failed,0.0
PAYMENT3320,ORDER3320,2023-03-06,PayPal,Failed,0.0
PAYMENT3321,ORDER3321,2022-08-29,Credit Card,Completed,2961.82
PAYMENT3322,ORDER3322,2022-10-07,Credit Card,Completed,9862.02
PAYMENT3323,ORDER3323,2022-08-02,Net Banking,Completed,1763.6
PAYMENT3324,ORDER3324,2023-03-18,Debit Card,Pending,0.0
PAYMENT3325,ORDER3325,2022-04-17,Net Banking,Failed,0.0
PAYMENT3326,ORDER3326,2024-10-02,Debit Card,Failed,0.0
PAYMENT3327,ORDER3327,2024-02-01,Credit Card,Pending,0.0
PAYMENT3328,ORDER3328,2024-09-28,Credit Card,Failed,0.0
PAYMENT3329,ORDER3329,2023-10-18,Credit Card,Completed,520.5
PAYMENT3330,ORDER3330,2023-02-16,Net Banking,Failed,0.0
PAYMENT3331,ORDER3331,2023-08-26,PayPal,Failed,0.0
PAYMENT3332,ORDER3332,2024-04-21,Credit Card,Failed,0.0
PAYMENT3333,ORDER3333,2024-01-24,PayPal,Completed,8943.45
PAYMENT3334,ORDER3334,2024-12-18,Debit Card,Failed,0.0
PAYMENT3335,ORDER3335,2024-06-05,Credit Card,Pending,0.0
PAYMENT3336,ORDER3336,2024-10-19,Credit Card,Failed,0.0
PAYMENT3337,ORDER3337,2022-02-08,Credit Card,Pending,0.0
PAYMENT3338,ORDER3338,2023-10-20,Net Banking,Failed,0.0
PAYMENT3339,ORDER3339,2022-12-03,PayPal,Failed,0.0
PAYMENT3340,ORDER3340,2022-09-02,Net Banking,Failed,0.0
PAYMENT3341,ORDER3341,2022-02-11,PayPal,Completed,14610.48
PAYMENT3342,ORDER3342,2024-09-08,Debit Card,Pending,0.0
PAYMENT3343,ORDER3343,2023-05-03,Credit Card,Completed,6960.68
PAYMENT3344,ORDER3344,2024-11-10,Net Banking,Failed,0.0
PAYMENT3345,ORDER3345,2024-06-11,PayPal,Failed,0.0
PAYMENT3346,ORDER3346,2024-04-13,Credit Card,Failed,0.0
PAYMENT3347,ORDER3347,2023-08-26,PayPal,Completed,2593.44
PAYMENT3348,ORDER3348,2024-05-25,Net Banking,Pending,0.0
PAYMENT3349,ORDER3349,2022-04-02,PayPal,Pending,0.0
PAYMENT3350,ORDER3350,2022-04-12,Debit Card,Failed,0.0
PAYMENT3351,ORDER3351,2024-01-25,Credit Card,Pending,0.0
PAYMENT3352,ORDER3352,2024-07-24,PayPal,Completed,2269.26
PAYMENT3353,ORDER3353,2022-09-11,Debit Card,Pending,0.0
PAYMENT3354,ORDER3354,2023-06-30,Net Banking,Completed,6080.34
PAYMENT3355,ORDER3355,2022-01-21,PayPal,Failed,0.0
PAYMENT3356,ORDER3356,2023-12-18,Credit Card,Pending,0.0
PAYMENT3357,ORDER3357,2024-01-23,PayPal,Completed,559.7
PAYMENT3358,ORDER3358,2023-11-13,Debit Card,Pending,0.0
PAYMENT3359,ORDER3359,2022-02-14,Credit Card,Pending,0.0
PAYMENT3360,ORDER3360,2023-12-06,Credit Card,Failed,0.0
PAYMENT3361,ORDER3361,2024-04-06,Credit Card,Pending,0.0
PAYMENT3362,ORDER3362,2022-06-10,Net Banking,Failed,0.0
PAYMENT3363,ORDER3363,2024-04-05,Debit Card,Failed,0.0
PAYMENT3364,ORDER3364,2022-06-07,PayPal,Failed,0.0
PAYMENT3365,ORDER3365,2024-01-26,PayPal,Failed,0.0
PAYMENT3366,ORDER3366,2024-02-29,Debit Card,Failed,0.0
PAYMENT3367,ORDER3367,2022-02-06,Debit Card,Completed,15403.92
PAYMENT3368,ORDER3368,2024-10-19,Debit Card,Pending,0.0
PAYMENT3369,ORDER3369,2024-01-22,Net Banking,Completed,4840.74
PAYMENT3370,ORDER3370,2024-08-31,PayPal,Completed,1754.73
PAYMENT3371,ORDER3371,2023-06-13,Credit Card,Pending,0.0
PAYMENT3372,ORDER3372,2023-05-07,PayPal,Completed,12320.56
PAYMENT3373,ORDER3373,2023-10-26,Debit Card,Pending,0.0
PAYMENT3374,ORDER3374,2022-10-30,Net Banking,Failed,0.0
PAYMENT3375,ORDER3375,2022-03-18,PayPal,Completed,1843.52
PAYMENT3376,ORDER3376,2023-06-12,PayPal,Pending,0.0
PAYMENT3377,ORDER3377,2023-10-18,PayPal,Completed,3679.08
PAYMENT3378,ORDER3378,2023-02-27,Net Banking,Failed,0.0
PAYMENT3379,ORDER3379,2022-12-16,Debit Card,Completed,10528.38
PAYMENT3380,ORDER3380,2023-02-23,Debit Card,Pending,0.0
PAYMENT3381,ORDER3381,2024-06-28,Debit Card,Failed,0.0
PAYMENT3382,ORDER3382,2023-05-15,PayPal,Failed,0.0
PAYMENT3383,ORDER3383,2022-08-25,Debit Card,Completed,2645.4
PAYMENT3384,ORDER3384,2022-03-19,Net Banking,Completed,2894.16
PAYMENT3385,ORDER3385,2022-05-16,Net Banking,Completed,2022.6
PAYMENT3386,ORDER3386,2023-01-29,Credit Card,Failed,0.0
PAYMENT3387,ORDER3387,2023-01-18,Debit Card,Pending,0.0
PAYMENT3388,ORDER3388,2024-06-30,PayPal,Pending,0.0
PAYMENT3389,ORDER3389,2023-05-12,Credit Card,Completed,122.29
PAYMENT3390,ORDER3390,2024-11-28,Net Banking,Completed,1812.35
PAYMENT3391,ORDER3391,2024-03-15,PayPal,Completed,8484.48
PAYMENT3392,ORDER3392,2023-03-24,PayPal,Completed,796.7
PAYMENT3393,ORDER3393,2023-05-04,Debit Card,Completed,2603.78
PAYMENT3394,ORDER3394,2022-04-23,PayPal,Completed,2647.0
PAYMENT3395,ORDER3395,2024-06-29,Debit Card,Completed,4427.43
PAYMENT3396,ORDER3396,2022-02-04,Debit Card,Failed,0.0
PAYMENT3397,ORDER3397,2024-05-30,Net Banking,Pending,0.0
PAYMENT3398,ORDER3398,2023-03-20,Credit Card,Pending,0.0
PAYMENT3399,ORDER3399,2024-02-22,Net Banking,Completed,7404.55
PAYMENT3400,ORDER3400,2023-06-18,PayPal,Completed,1843.99
PAYMENT3401,ORDER3401,2024-03-01,Debit Card,Completed,4643.22
PAYMENT3402,ORDER3402,2024-11-05,Debit Card,Failed,0.0
PAYMENT3403,ORDER3403,2024-10-15,Credit Card,Failed,0.0
PAYMENT3404,ORDER3404,2022-11-09,Debit Card,Failed,0.0
PAYMENT3405,ORDER3405,2023-08-29,Net Banking,Pending,0.0
PAYMENT3406,ORDER3406,2024-01-23,Net Banking,Failed,0.0
PAYMENT3407,ORDER3407,2024-07-09,Net Banking,Pending,0.0
PAYMENT3408,ORDER3408,2024-08-30,Credit Card,Completed,3576.3
PAYMENT3409,ORDER3409,2024-07-21,Net Banking,Failed,0.0
PAYMENT3410,ORDER3410,2022-09-08,Debit Card,Completed,1272.39
PAYMENT3411,ORDER3411,2024-01-28,Net Banking,Completed,11358.32
PAYMENT3412,ORDER3412,2023-05-29,Net Banking,Completed,3913.0
PAYMENT3413,ORDER3413,2024-07-12,Debit Card,Pending,0.0
PAYMENT3414,ORDER3414,2023-01-16,Debit Card,Completed,11622.69
PAYMENT3415,ORDER3415,2024-01-20,Debit Card,Completed,12227.2
PAYMENT3416,ORDER3416,2024-05-16,PayPal,Pending,0.0
PAYMENT3417,ORDER3417,2022-11-02,Net Banking,Completed,4538.52
PAYMENT3418,ORDER3418,2024-07-15,Net Banking,Failed,0.0
PAYMENT3419,ORDER3419,2022-02-04,Credit Card,Completed,1219.74
PAYMENT3420,ORDER3420,2022-03-27,Net Banking,Completed,5904.9
PAYMENT3421,ORDER3421,2022-07-29,PayPal,Failed,0.0
PAYMENT3422,ORDER3422,2024-08-29,Debit Card,Completed,2499.12
PAYMENT3423,ORDER3423,2023-08-11,PayPal,Failed,0.0
PAYMENT3424,ORDER3424,2022-12-20,Debit Card,Pending,0.0
PAYMENT3425,ORDER3425,2022-05-10,Credit Card,Completed,6805.26
PAYMENT3426,ORDER3426,2022-05-02,Credit Card,Completed,4970.94
PAYMENT3427,ORDER3427,2023-11-26,Credit Card,Failed,0.0
PAYMENT3428,ORDER3428,2024-08-22,PayPal,Pending,0.0
PAYMENT3429,ORDER3429,2023-06-10,PayPal,Failed,0.0
PAYMENT3430,ORDER3430,2022-01-25,PayPal,Completed,2117.6
PAYMENT3431,ORDER3431,2023-02-06,Credit Card,Pending,0.0
PAYMENT3432,ORDER3432,2022-10-30,Credit Card,Failed,0.0
PAYMENT3433,ORDER3433,2024-01-23,PayPal,Completed,7011.48
PAYMENT3434,ORDER3434,2024-05-02,Net Banking,Pending,0.0
PAYMENT3435,ORDER3435,2022-08-05,PayPal,Failed,0.0
PAYMENT3436,ORDER3436,2022-12-21,PayPal,Pending,0.0
PAYMENT3437,ORDER3437,2023-08-10,Credit Card,Failed,0.0
PAYMENT3438,ORDER3438,2023-08-24,Debit Card,Pending,0.0
PAYMENT3439,ORDER3439,2024-08-28,PayPal,Pending,0.0
PAYMENT3440,ORDER3440,2023-09-25,Credit Card,Failed,0.0
PAYMENT3441,ORDER3441,2022-08-27,Debit Card,Completed,3933.23
PAYMENT3442,ORDER3442,2024-04-03,Net Banking,Completed,8518.74
PAYMENT3443,ORDER3443,2022-06-01,Credit Card,Completed,10052.1
PAYMENT3444,ORDER3444,2022-05-14,Credit Card,Failed,0.0
PAYMENT3445,ORDER3445,2024-05-26,PayPal,Pending,0.0
PAYMENT3446,ORDER3446,2022-06-16,Credit Card,Pending,0.0
PAYMENT3447,ORDER3447,2024-09-12,Credit Card,Failed,0.0
PAYMENT3448,ORDER3448,2024-01-11,Credit Card,Failed,0.0
PAYMENT3449,ORDER3449,2022-05-16,Net Banking,Completed,8882.37
PAYMENT3450,ORDER3450,2023-03-16,Credit Card,Pending,0.0
PAYMENT3451,ORDER3451,2022-07-30,Debit Card,Pending,0.0
PAYMENT3452,ORDER3452,2023-08-19,Net Banking,Pending,0.0
PAYMENT3453,ORDER3453,2022-10-02,Debit Card,Completed,4565.5
PAYMENT3454,ORDER3454,2023-12-26,PayPal,Completed,4822.32
PAYMENT3455,ORDER3455,2023-02-03,Net Banking,Pending,0.0
PAYMENT3456,ORDER3456,2022-03-14,Debit Card,Failed,0.0
PAYMENT3457,ORDER3457,2024-01-26,Credit Card,Completed,745.12
PAYMENT3458,ORDER3458,2022-10-31,Debit Card,Pending,0.0
PAYMENT3459,ORDER3459,2022-01-19,Net Banking,Pending,0.0
PAYMENT3460,ORDER3460,2024-08-15,Debit Card,Failed,0.0
PAYMENT3461,ORDER3461,2023-06-23,Credit Card,Failed,0.0
PAYMENT3462,ORDER3462,2024-01-27,Net Banking,Failed,0.0
PAYMENT3463,ORDER3463,2023-04-01,Debit Card,Pending,0.0
PAYMENT3464,ORDER3464,2024-09-11,Debit Card,Pending,0.0
PAYMENT3465,ORDER3465,2023-11-03,PayPal,Failed,0.0
PAYMENT3466,ORDER3466,2024-04-21,Net Banking,Completed,7660.1
PAYMENT3467,ORDER3467,2024-02-22,Net Banking,Failed,0.0
PAYMENT3468,ORDER3468,2023-05-02,Debit Card,Pending,0.0
PAYMENT3469,ORDER3469,2022-07-31,Debit Card,Completed,8746.65
PAYMENT3470,ORDER3470,2023-08-02,Credit Card,Failed,0.0
PAYMENT3471,ORDER3471,2023-11-30,PayPal,Pending,0.0
PAYMENT3472,ORDER3472,2023-03-04,PayPal,Failed,0.0
PAYMENT3473,ORDER3473,2023-10-09,PayPal,Failed,0.0
PAYMENT3474,ORDER3474,2023-02-20,Credit Card,Failed,0.0
PAYMENT3475,ORDER3475,2022-07-07,Credit Card,Failed,0.0
PAYMENT3476,ORDER3476,2024-02-27,PayPal,Failed,0.0
PAYMENT3477,ORDER3477,2024-06-25,Credit Card,Completed,1616.08
PAYMENT3478,ORDER3478,2022-12-03,PayPal,Failed,0.0
PAYMENT3479,ORDER3479,2022-07-15,Debit Card,Completed,7862.76
PAYMENT3480,ORDER3480,2022-11-17,PayPal,Completed,714.69
PAYMENT3481,ORDER3481,2023-03-25,Credit Card,Failed,0.0
PAYMENT3482,ORDER3482,2024-07-15,Debit Card,Pending,0.0
PAYMENT3483,ORDER3483,2024-12-25,PayPal,Failed,0.0
PAYMENT3484,ORDER3484,2022-01-10,Credit Card,Completed,17505.9
PAYMENT3485,ORDER3485,2024-03-19,Debit Card,Pending,0.0
PAYMENT3486,ORDER3486,2024-12-14,PayPal,Completed,8540.14
PAYMENT3487,ORDER3487,2023-01-14,Net Banking,Pending,0.0
PAYMENT3488,ORDER3488,2024-03-28,Credit Card,Completed,6160.28
PAYMENT3489,ORDER3489,2024-12-06,Credit Card,Completed,3151.2
PAYMENT3490,ORDER3490,2023-12-26,Credit Card,Completed,4584.96
PAYMENT3491,ORDER3491,2024-04-03,PayPal,Completed,9593.99
PAYMENT3492,ORDER3492,2023-05-08,Credit Card,Pending,0.0
PAYMENT3493,ORDER3493,2023-08-12,Credit Card,Pending,0.0
PAYMENT3494,ORDER3494,2022-02-18,Net Banking,Failed,0.0
PAYMENT3495,ORDER3495,2022-07-04,Credit Card,Failed,0.0
PAYMENT3496,ORDER3496,2022-03-18,PayPal,Completed,18373.0
PAYMENT3497,ORDER3497,2023-05-20,Credit Card,Completed,4680.24
PAYMENT3498,ORDER3498,2022-05-08,Net Banking,Completed,6341.64
PAYMENT3499,ORDER3499,2024-11-25,Net Banking,Pending,0.0
PAYMENT3500,ORDER3500,2023-10-24,PayPal,Completed,633.4
PAYMENT3501,ORDER3501,2022-07-29,Net Banking,Pending,0.0
PAYMENT3502,ORDER3502,2024-06-28,PayPal,Pending,0.0
PAYMENT3503,ORDER3503,2023-06-29,Credit Card,Pending,0.0
PAYMENT3504,ORDER3504,2023-12-21,Credit Card,Pending,0.0
PAYMENT3505,ORDER3505,2022-07-04,PayPal,Completed,457.5
PAYMENT3506,ORDER3506,2024-03-04,Credit Card,Pending,0.0
PAYMENT3507,ORDER3507,2024-06-26,PayPal,Pending,0.0
PAYMENT3508,ORDER3508,2024-10-06,PayPal,Pending,0.0
PAYMENT3509,ORDER3509,2022-06-08,PayPal,Completed,4329.36
PAYMENT3510,ORDER3510,2023-02-03,Net Banking,Pending,0.0
PAYMENT3511,ORDER3511,2024-06-13,Debit Card,Completed,12335.13
PAYMENT3512,ORDER3512,2024-02-03,PayPal,Failed,0.0
PAYMENT3513,ORDER3513,2024-08-01,PayPal,Completed,6830.9
PAYMENT3514,ORDER3514,2023-09-16,Net Banking,Pending,0.0
PAYMENT3515,ORDER3515,2023-02-01,Debit Card,Completed,4429.98
PAYMENT3516,ORDER3516,2023-11-11,Credit Card,Pending,0.0
PAYMENT3517,ORDER3517,2024-09-03,PayPal,Pending,0.0
PAYMENT3518,ORDER3518,2022-05-30,Credit Card,Pending,0.0
PAYMENT3519,ORDER3519,2022-09-28,PayPal,Completed,6852.85
PAYMENT3520,ORDER3520,2024-10-15,Credit Card,Completed,11283.84
PAYMENT3521,ORDER3521,2022-02-04,Credit Card,Pending,0.0
PAYMENT3522,ORDER3522,2024-09-26,Credit Card,Pending,0.0
PAYMENT3523,ORDER3523,2024-03-01,Credit Card,Completed,3051.5
PAYMENT3524,ORDER3524,2024-09-01,Credit Card,Failed,0.0
PAYMENT3525,ORDER3525,2022-08-06,Credit Card,Failed,0.0
PAYMENT3526,ORDER3526,2024-01-04,Net Banking,Pending,0.0
PAYMENT3527,ORDER3527,2023-09-24,Debit Card,Failed,0.0
PAYMENT3528,ORDER3528,2024-06-01,PayPal,Pending,0.0
PAYMENT3529,ORDER3529,2023-03-23,Debit Card,Failed,0.0
PAYMENT3530,ORDER3530,2023-06-04,Credit Card,Completed,1338.11
PAYMENT3531,ORDER3531,2022-10-09,Debit Card,Completed,12846.61
PAYMENT3532,ORDER3532,2022-09-11,Net Banking,Completed,10231.74
PAYMENT3533,ORDER3533,2023-06-04,Debit Card,Pending,0.0
PAYMENT3534,ORDER3534,2023-03-17,Credit Card,Completed,479.36
PAYMENT3535,ORDER3535,2023-10-19,Net Banking,Failed,0.0
PAYMENT3536,ORDER3536,2024-03-08,Debit Card,Failed,0.0
PAYMENT3537,ORDER3537,2022-12-15,Credit Card,Pending,0.0
PAYMENT3538,ORDER3538,2023-11-22,Net Banking,Failed,0.0
PAYMENT3539,ORDER3539,2024-11-18,PayPal,Completed,372.56
PAYMENT3540,ORDER3540,2023-10-29,Credit Card,Completed,13088.46
PAYMENT3541,ORDER3541,2022-01-28,PayPal,Pending,0.0
PAYMENT3542,ORDER3542,2023-03-31,Net Banking,Pending,0.0
PAYMENT3543,ORDER3543,2022-10-10,PayPal,Pending,0.0
PAYMENT3544,ORDER3544,2022-07-25,Debit Card,Failed,0.0
PAYMENT3545,ORDER3545,2022-04-02,Debit Card,Completed,868.62
PAYMENT3546,ORDER3546,2023-05-08,Net Banking,Completed,5235.93
PAYMENT3547,ORDER3547,2023-08-15,Net Banking,Pending,0.0
PAYMENT3548,ORDER3548,2024-05-27,Net Banking,Completed,6318.08
PAYMENT3549,ORDER3549,2023-06-24,Debit Card,Completed,950.1
PAYMENT3550,ORDER3550,2024-02-13,PayPal,Pending,0.0
PAYMENT3551,ORDER3551,2023-09-30,Credit Card,Failed,0.0
PAYMENT3552,ORDER3552,2023-06-16,Net Banking,Completed,3216.9
PAYMENT3553,ORDER3553,2023-05-07,Net Banking,Pending,0.0
PAYMENT3554,ORDER3554,2024-09-04,Net Banking,Pending,0.0
PAYMENT3555,ORDER3555,2024-06-11,Credit Card,Pending,0.0
PAYMENT3556,ORDER3556,2022-09-19,Credit Card,Pending,0.0
PAYMENT3557,ORDER3557,2024-03-03,Credit Card,Failed,0.0
PAYMENT3558,ORDER3558,2024-06-07,Credit Card,Completed,460.88
PAYMENT3559,ORDER3559,2022-09-04,Credit Card,Pending,0.0
PAYMENT3560,ORDER3560,2022-11-22,Credit Card,Completed,479.36
PAYMENT3561,ORDER3561,2022-02-13,Debit Card,Pending,0.0
PAYMENT3562,ORDER3562,2023-11-01,Credit Card,Pending,0.0
PAYMENT3563,ORDER3563,2023-08-13,Debit Card,Pending,0.0
PAYMENT3564,ORDER3564,2024-11-17,Credit Card,Failed,0.0
PAYMENT3565,ORDER3565,2023-01-23,Debit Card,Completed,6707.44
PAYMENT3566,ORDER3566,2022-04-28,PayPal,Completed,1443.12
PAYMENT3567,ORDER3567,2022-04-08,Net Banking,Failed,0.0
PAYMENT3568,ORDER3568,2023-02-26,PayPal,Failed,0.0
PAYMENT3569,ORDER3569,2024-08-18,Net Banking,Completed,2414.1
PAYMENT3570,ORDER3570,2023-12-29,PayPal,Failed,0.0
PAYMENT3571,ORDER3571,2022-04-22,Credit Card,Completed,9460.8
PAYMENT3572,ORDER3572,2022-06-23,Net Banking,Completed,6344.55
PAYMENT3573,ORDER3573,2022-10-04,Credit Card,Pending,0.0
PAYMENT3574,ORDER3574,2022-12-25,PayPal,Completed,5417.09
PAYMENT3575,ORDER3575,2022-09-19,PayPal,Pending,0.0
PAYMENT3576,ORDER3576,2022-07-09,PayPal,Failed,0.0
PAYMENT3577,ORDER3577,2022-12-05,Debit Card,Pending,0.0
PAYMENT3578,ORDER3578,2023-06-05,Debit Card,Pending,0.0
PAYMENT3579,ORDER3579,2023-05-16,Net Banking,Failed,0.0
PAYMENT3580,ORDER3580,2024-04-21,Credit Card,Completed,5478.6
PAYMENT3581,ORDER3581,2023-01-22,PayPal,Failed,0.0
PAYMENT3582,ORDER3582,2022-02-07,PayPal,Completed,1419.79
PAYMENT3583,ORDER3583,2022-10-07,Net Banking,Completed,2355.64
PAYMENT3584,ORDER3584,2024-07-23,Debit Card,Completed,6175.82
PAYMENT3585,ORDER3585,2022-05-29,Debit Card,Failed,0.0
PAYMENT3586,ORDER3586,2024-09-24,PayPal,Completed,10457.9
