ReturnID,OrderID,ProductID,ReturnDate,Reason,Status,RefundAmount
RETURN1228,ORDER19981,PROD236,2024-12-04,Changed Mind,Accepted,1851.25
RETURN1229,ORDER11074,PROD255,2024-11-09,Defective,Rejected,0.0
RETURN1230,ORDER19415,PROD206,2022-03-14,Wrong Item,Accepted,5496.4
RETURN1231,ORDER13720,PROD174,2023-05-29,Defective,Rejected,0.0
RETURN1232,ORDER13075,PROD177,2024-08-04,Not as Described,Rejected,0.0
RETURN1233,ORDER1779,PROD110,2022-05-01,Defective,Rejected,0.0
RETURN1234,ORDER2750,PROD78,2024-05-18,Changed Mind,Rejected,0.0
RETURN1235,ORDER17029,PROD189,2022-07-02,Wrong Item,Rejected,0.0
RETURN1236,ORDER11410,PROD201,2024-02-22,Not as Described,Rejected,0.0
RETURN1237,ORDER17709,PROD152,2022-08-25,Not as Described,Accepted,9460.8
RETURN1238,ORDER16738,PROD24,2024-07-05,Not as Described,Accepted,1313.68
RETURN1239,ORDER14576,PROD87,2024-08-05,Defective,Rejected,0.0
RETURN1240,ORDER14357,PROD259,2024-06-17,Not as Described,Rejected,0.0
RETURN1241,ORDER13369,PROD112,2024-03-27,Defective,Accepted,9948.84
RETURN1242,ORDER1268,PROD78,2024-01-23,Not as Described,Rejected,0.0
RETURN1243,ORDER2378,PROD66,2022-12-18,Not as Described,Rejected,0.0
RETURN1244,ORDER15627,PROD199,2023-07-21,Defective,Rejected,0.0
RETURN1245,ORDER8851,PROD59,2024-09-17,Changed Mind,Rejected,0.0
RETURN1246,ORDER13762,PROD81,2023-01-27,Defective,Rejected,0.0
RETURN1247,ORDER11793,PROD210,2024-11-01,Not as Described,Rejected,0.0
RETURN1248,ORDER10093,PROD94,2023-08-11,Wrong Item,Accepted,12320.56
RETURN1249,ORDER6754,PROD168,2022-04-13,Wrong Item,Accepted,6802.95
RETURN1250,ORDER18292,PROD19,2022-10-19,Wrong Item,Accepted,2998.96
RETURN1251,ORDER14097,PROD72,2022-07-08,Not as Described,Rejected,0.0
RETURN1252,ORDER906,PROD49,2023-09-27,Changed Mind,Rejected,0.0
RETURN1253,ORDER9038,PROD1,2023-04-08,Not as Described,Rejected,0.0
RETURN1254,ORDER17006,PROD2,2024-05-12,Changed Mind,Rejected,0.0
RETURN1255,ORDER19101,PROD104,2023-10-08,Changed Mind,Accepted,130.77
RETURN1256,ORDER10043,PROD145,2022-08-22,Not as Described,Accepted,2046.0
RETURN1257,ORDER12558,PROD49,2024-03-28,Changed Mind,Accepted,13149.36
RETURN1258,ORDER18531,PROD199,2023-03-16,Wrong Item,Accepted,9757.92
RETURN1259,ORDER15982,PROD117,2024-01-27,Changed Mind,Accepted,1299.86
RETURN1260,ORDER16181,PROD178,2023-09-07,Not as Described,Accepted,11757.8
RETURN1261,ORDER1669,PROD109,2023-07-15,Defective,Rejected,0.0
RETURN1262,ORDER5600,PROD46,2024-09-15,Wrong Item,Rejected,0.0
RETURN1263,ORDER2488,PROD104,2022-05-17,Changed Mind,Accepted,915.39
RETURN1264,ORDER3492,PROD73,2023-05-17,Not as Described,Rejected,0.0
RETURN1265,ORDER2460,PROD239,2022-07-10,Changed Mind,Rejected,0.0
RETURN1266,ORDER15641,PROD261,2024-03-31,Wrong Item,Rejected,0.0
RETURN1267,ORDER3256,PROD221,2023-08-17,Defective,Rejected,0.0
RETURN1268,ORDER5119,PROD155,2022-11-09,Wrong Item,Accepted,8449.35
RETURN1269,ORDER9879,PROD194,2024-09-15,Defective,Accepted,4793.28
RETURN1270,ORDER2697,PROD131,2022-06-24,Not as Described,Accepted,1110.53
RETURN1271,ORDER4003,PROD223,2023-05-20,Changed Mind,Accepted,12686.45
RETURN1272,ORDER3055,PROD248,2024-04-12,Not as Described,Accepted,1594.2
RETURN1273,ORDER10341,PROD204,2022-03-06,Not as Described,Rejected,0.0
RETURN1274,ORDER9438,PROD53,2022-09-02,Wrong Item,Rejected,0.0
RETURN1275,ORDER7692,PROD51,2023-11-01,Not as Described,Accepted,2268.42
RETURN1276,ORDER6822,PROD198,2024-06-15,Wrong Item,Rejected,0.0
RETURN1277,ORDER7009,PROD253,2022-12-19,Not as Described,Accepted,1850.9
RETURN1278,ORDER7587,PROD62,2024-08-24,Defective,Rejected,0.0
RETURN1279,ORDER1453,PROD27,2024-12-26,Defective,Accepted,6707.44
RETURN1280,ORDER11803,PROD219,2022-08-15,Defective,Rejected,0.0
RETURN1281,ORDER8364,PROD49,2023-04-18,Wrong Item,Rejected,0.0
RETURN1282,ORDER8488,PROD163,2023-03-13,Defective,Accepted,912.97
RETURN1283,ORDER14567,PROD68,2023-06-06,Not as Described,Accepted,13914.25
RETURN1284,ORDER17249,PROD5,2024-02-15,Not as Described,Rejected,0.0
RETURN1285,ORDER17295,PROD140,2024-03-19,Defective,Rejected,0.0
RETURN1286,ORDER15014,PROD225,2022-08-05,Changed Mind,Rejected,0.0
RETURN1287,ORDER6753,PROD97,2024-09-13,Changed Mind,Rejected,0.0
RETURN1288,ORDER19700,PROD16,2023-03-02,Not as Described,Rejected,0.0
RETURN1289,ORDER17130,PROD99,2022-03-27,Changed Mind,Rejected,0.0
RETURN1290,ORDER9661,PROD27,2024-04-21,Wrong Item,Accepted,4192.15
RETURN1291,ORDER17071,PROD38,2024-05-08,Defective,Rejected,0.0
RETURN1292,ORDER4833,PROD28,2023-11-13,Defective,Rejected,0.0
RETURN1293,ORDER19005,PROD125,2024-10-01,Wrong Item,Accepted,599.98
RETURN1294,ORDER2282,PROD165,2022-12-16,Defective,Accepted,2006.01
RETURN1295,ORDER17368,PROD163,2024-02-21,Wrong Item,Accepted,9129.7
RETURN1296,ORDER2772,PROD16,2022-12-23,Not as Described,Rejected,0.0
RETURN1297,ORDER6987,PROD202,2022-05-12,Not as Described,Accepted,7136.72
RETURN1298,ORDER1658,PROD58,2023-04-02,Changed Mind,Rejected,0.0
RETURN1299,ORDER19713,PROD226,2023-06-15,Not as Described,Accepted,9599.31
RETURN1300,ORDER951,PROD54,2023-09-08,Changed Mind,Accepted,3674.04
RETURN1301,ORDER5433,PROD252,2022-06-05,Not as Described,Rejected,0.0
RETURN1302,ORDER15849,PROD238,2023-08-01,Defective,Accepted,1542.7
RETURN1303,ORDER13482,PROD32,2022-08-06,Not as Described,Rejected,0.0
RETURN1304,ORDER3681,PROD198,2022-02-19,Wrong Item,Accepted,1785.7
RETURN1305,ORDER18996,PROD38,2024-02-26,Changed Mind,Accepted,6509.45
RETURN1306,ORDER15970,PROD141,2022-03-02,Defective,Rejected,0.0
RETURN1307,ORDER12739,PROD257,2024-07-22,Not as Described,Rejected,0.0
RETURN1308,ORDER18182,PROD219,2022-02-13,Changed Mind,Rejected,0.0
RETURN1309,ORDER3933,PROD3,2024-12-16,Defective,Accepted,2476.0
RETURN1310,ORDER17747,PROD95,2023-06-28,Defective,Rejected,0.0
RETURN1311,ORDER17350,PROD189,2023-05-15,Changed Mind,Accepted,1192.84
RETURN1312,ORDER14625,PROD105,2022-06-14,Defective,Accepted,3562.82
RETURN1313,ORDER4395,PROD251,2023-01-07,Defective,Accepted,5276.6
RETURN1314,ORDER5375,PROD22,2024-03-16,Wrong Item,Rejected,0.0
RETURN1315,ORDER6454,PROD177,2023-07-28,Changed Mind,Rejected,0.0
RETURN1316,ORDER7523,PROD188,2023-09-04,Not as Described,Rejected,0.0
RETURN1317,ORDER14822,PROD260,2023-10-11,Not as Described,Accepted,7005.24
RETURN1318,ORDER10657,PROD129,2024-03-04,Changed Mind,Accepted,3025.89
RETURN1319,ORDER16188,PROD54,2022-04-05,Not as Described,Rejected,0.0
RETURN1320,ORDER7957,PROD168,2022-08-15,Not as Described,Rejected,0.0
RETURN1321,ORDER16414,PROD202,2022-02-24,Changed Mind,Rejected,0.0
RETURN1322,ORDER9011,PROD27,2022-01-26,Defective,Rejected,0.0
RETURN1323,ORDER11437,PROD108,2022-03-21,Wrong Item,Rejected,0.0
RETURN1324,ORDER11825,PROD28,2022-08-23,Not as Described,Accepted,158.82
RETURN1325,ORDER5034,PROD63,2022-02-01,Defective,Accepted,8462.88
RETURN1326,ORDER7747,PROD32,2024-09-28,Wrong Item,Rejected,0.0
RETURN1327,ORDER851,PROD251,2023-03-28,Wrong Item,Accepted,5276.6
RETURN1328,ORDER121,PROD22,2022-06-08,Wrong Item,Accepted,6875.33
RETURN1329,ORDER14295,PROD37,2022-01-15,Changed Mind,Accepted,6803.1
RETURN1330,ORDER8263,PROD99,2024-03-28,Wrong Item,Accepted,780.75
RETURN1331,ORDER5536,PROD267,2024-02-09,Not as Described,Rejected,0.0
RETURN1332,ORDER5451,PROD185,2025-01-12,Not as Described,Rejected,0.0
RETURN1333,ORDER19551,PROD191,2023-05-13,Not as Described,Rejected,0.0
RETURN1334,ORDER18949,PROD54,2022-10-21,Not as Described,Accepted,3674.04
RETURN1335,ORDER10303,PROD80,2022-09-01,Changed Mind,Rejected,0.0
RETURN1336,ORDER736,PROD20,2023-10-27,Wrong Item,Rejected,0.0
RETURN1337,ORDER1029,PROD229,2022-06-14,Changed Mind,Accepted,10264.8
RETURN1338,ORDER19822,PROD45,2024-10-11,Defective,Rejected,0.0
RETURN1339,ORDER13442,PROD234,2024-05-10,Defective,Rejected,0.0
RETURN1340,ORDER9851,PROD140,2024-10-29,Defective,Rejected,0.0
RETURN1341,ORDER8514,PROD4,2023-06-21,Wrong Item,Accepted,7458.5
RETURN1342,ORDER11633,PROD72,2024-07-14,Not as Described,Rejected,0.0
RETURN1343,ORDER3747,PROD221,2024-04-22,Defective,Rejected,0.0
RETURN1344,ORDER14678,PROD6,2022-03-14,Not as Described,Accepted,12490.47
RETURN1345,ORDER2507,PROD238,2024-02-13,Not as Described,Accepted,1234.16
RETURN1346,ORDER102,PROD10,2023-06-18,Not as Described,Rejected,0.0
RETURN1347,ORDER10435,PROD210,2024-12-03,Changed Mind,Rejected,0.0
RETURN1348,ORDER606,PROD220,2023-06-07,Defective,Accepted,1515.92
RETURN1349,ORDER2718,PROD261,2022-05-16,Changed Mind,Rejected,0.0
RETURN1350,ORDER12637,PROD132,2023-04-14,Wrong Item,Rejected,0.0
RETURN1351,ORDER8467,PROD28,2024-10-17,Changed Mind,Rejected,0.0
RETURN1352,ORDER9446,PROD208,2023-05-17,Not as Described,Rejected,0.0
RETURN1353,ORDER6080,PROD125,2024-10-01,Changed Mind,Accepted,299.99
RETURN1354,ORDER9266,PROD137,2024-08-28,Wrong Item,Rejected,0.0
RETURN1355,ORDER19118,PROD186,2023-02-10,Defective,Rejected,0.0
RETURN1356,ORDER14459,PROD225,2024-07-25,Defective,Rejected,0.0
RETURN1357,ORDER17655,PROD40,2023-05-14,Wrong Item,Rejected,0.0
RETURN1358,ORDER18277,PROD85,2022-03-04,Changed Mind,Accepted,7404.55
RETURN1359,ORDER12880,PROD107,2022-08-19,Wrong Item,Rejected,0.0
RETURN1360,ORDER6232,PROD124,2023-10-19,Changed Mind,Rejected,0.0
RETURN1361,ORDER19695,PROD20,2023-07-12,Not as Described,Rejected,0.0
RETURN1362,ORDER14005,PROD200,2024-06-15,Not as Described,Accepted,4217.44
RETURN1363,ORDER16578,PROD261,2024-08-02,Changed Mind,Rejected,0.0
RETURN1364,ORDER4696,PROD133,2022-04-20,Changed Mind,Accepted,971.0
RETURN1365,ORDER12628,PROD108,2024-02-17,Changed Mind,Accepted,2783.2
RETURN1366,ORDER18009,PROD17,2024-10-27,Not as Described,Accepted,2069.92
RETURN1367,ORDER13548,PROD118,2023-09-15,Not as Described,Rejected,0.0
RETURN1368,ORDER14647,PROD50,2022-11-13,Changed Mind,Accepted,2114.7
RETURN1369,ORDER17502,PROD179,2023-06-26,Changed Mind,Accepted,1924.16
RETURN1370,ORDER17404,PROD102,2023-11-19,Changed Mind,Rejected,0.0
RETURN1371,ORDER7423,PROD51,2022-08-30,Wrong Item,Rejected,0.0
RETURN1372,ORDER6541,PROD258,2022-03-12,Changed Mind,Rejected,0.0
RETURN1373,ORDER7050,PROD92,2024-05-01,Wrong Item,Accepted,12655.52
RETURN1374,ORDER12252,PROD79,2023-04-25,Not as Described,Rejected,0.0
RETURN1375,ORDER15716,PROD2,2022-08-03,Wrong Item,Rejected,0.0
RETURN1376,ORDER5498,PROD219,2024-06-24,Defective,Accepted,6192.56
RETURN1377,ORDER4326,PROD223,2024-05-27,Wrong Item,Accepted,1812.35
RETURN1378,ORDER6270,PROD257,2024-05-26,Wrong Item,Rejected,0.0
RETURN1379,ORDER10933,PROD68,2022-09-10,Defective,Rejected,0.0
RETURN1380,ORDER2924,PROD79,2023-08-15,Changed Mind,Accepted,874.86
RETURN1381,ORDER120,PROD250,2022-12-05,Changed Mind,Accepted,7150.44
RETURN1382,ORDER7487,PROD55,2023-10-20,Wrong Item,Rejected,0.0
RETURN1383,ORDER13941,PROD77,2023-06-24,Defective,Rejected,0.0
RETURN1384,ORDER11045,PROD158,2022-06-25,Defective,Rejected,0.0
RETURN1385,ORDER13604,PROD62,2022-12-21,Wrong Item,Accepted,1704.48
RETURN1386,ORDER3322,PROD49,2022-10-22,Not as Described,Accepted,9862.02
RETURN1387,ORDER6186,PROD207,2024-01-26,Defective,Rejected,0.0
RETURN1388,ORDER829,PROD45,2024-01-30,Defective,Rejected,0.0
RETURN1389,ORDER13292,PROD247,2022-09-12,Defective,Accepted,799.66
RETURN1390,ORDER13777,PROD32,2024-06-14,Defective,Rejected,0.0
RETURN1391,ORDER7746,PROD244,2023-10-09,Wrong Item,Rejected,0.0
RETURN1392,ORDER8332,PROD148,2022-09-28,Not as Described,Accepted,11993.04
RETURN1393,ORDER9169,PROD207,2022-02-09,Defective,Rejected,0.0
RETURN1394,ORDER19426,PROD188,2024-03-02,Not as Described,Accepted,2265.0
RETURN1395,ORDER8626,PROD255,2023-01-28,Defective,Accepted,16595.91
RETURN1396,ORDER1301,PROD55,2022-12-08,Wrong Item,Accepted,3670.46
RETURN1397,ORDER7466,PROD21,2022-12-30,Wrong Item,Rejected,0.0
RETURN1398,ORDER9702,PROD138,2022-10-04,Changed Mind,Accepted,902.68
RETURN1399,ORDER6525,PROD109,2023-11-18,Defective,Rejected,0.0
RETURN1400,ORDER5672,PROD29,2024-04-26,Defective,Accepted,637.36
RETURN1401,ORDER6614,PROD39,2022-05-05,Not as Described,Accepted,8244.74
RETURN1402,ORDER333,PROD224,2023-01-03,Not as Described,Rejected,0.0
RETURN1403,ORDER959,PROD51,2024-03-19,Not as Described,Accepted,2268.42
RETURN1404,ORDER18898,PROD235,2022-01-25,Defective,Accepted,7184.3
RETURN1405,ORDER15196,PROD32,2023-04-28,Not as Described,Rejected,0.0
RETURN1406,ORDER9103,PROD156,2022-04-23,Changed Mind,Accepted,3231.41
RETURN1407,ORDER15517,PROD217,2022-08-23,Changed Mind,Accepted,2751.8
RETURN1408,ORDER14497,PROD224,2023-04-19,Changed Mind,Accepted,6161.1
RETURN1409,ORDER19935,PROD52,2022-02-28,Not as Described,Accepted,788.65
RETURN1410,ORDER8692,PROD260,2022-10-24,Changed Mind,Accepted,4670.16
RETURN1411,ORDER7496,PROD89,2022-05-09,Wrong Item,Accepted,5041.61
RETURN1412,ORDER19947,PROD252,2024-08-19,Changed Mind,Rejected,0.0
RETURN1413,ORDER8238,PROD31,2022-02-21,Defective,Rejected,0.0
RETURN1414,ORDER15786,PROD88,2024-07-20,Defective,Accepted,7787.25
RETURN1415,ORDER13401,PROD168,2024-03-16,Wrong Item,Rejected,0.0
RETURN1416,ORDER2213,PROD172,2022-06-08,Defective,Rejected,0.0
RETURN1417,ORDER368,PROD78,2023-01-01,Changed Mind,Accepted,11023.8
RETURN1418,ORDER16785,PROD107,2022-09-10,Wrong Item,Rejected,0.0
RETURN1419,ORDER4661,PROD71,2024-01-03,Wrong Item,Accepted,553.44
RETURN1420,ORDER12064,PROD10,2023-09-16,Wrong Item,Accepted,1076.07
RETURN1421,ORDER4096,PROD193,2023-10-27,Changed Mind,Accepted,4840.74
RETURN1422,ORDER6022,PROD2,2022-07-03,Wrong Item,Rejected,0.0
RETURN1423,ORDER17745,PROD194,2023-12-10,Defective,Accepted,9586.56
RETURN1424,ORDER18429,PROD233,2024-09-26,Not as Described,Accepted,11769.6
RETURN1425,ORDER8774,PROD232,2024-05-12,Not as Described,Accepted,2676.22
RETURN1426,ORDER5937,PROD195,2024-08-02,Not as Described,Rejected,0.0
RETURN1427,ORDER17165,PROD118,2022-05-09,Wrong Item,Accepted,4842.81
RETURN1428,ORDER5097,PROD229,2023-07-10,Not as Described,Accepted,3849.3
RETURN1429,ORDER17788,PROD200,2024-09-27,Wrong Item,Rejected,0.0
RETURN1430,ORDER19819,PROD93,2024-08-29,Changed Mind,Accepted,9173.22
RETURN1431,ORDER631,PROD181,2023-01-24,Not as Described,Accepted,1659.51
RETURN1432,ORDER4464,PROD16,2022-05-19,Not as Described,Accepted,3529.04
RETURN1433,ORDER2169,PROD262,2024-03-07,Wrong Item,Rejected,0.0
RETURN1434,ORDER19788,PROD170,2023-05-01,Wrong Item,Rejected,0.0
RETURN1435,ORDER17507,PROD117,2024-01-15,Changed Mind,Rejected,0.0
RETURN1436,ORDER18847,PROD257,2022-04-23,Wrong Item,Rejected,0.0
RETURN1437,ORDER7630,PROD174,2023-07-28,Changed Mind,Rejected,0.0
RETURN1438,ORDER6582,PROD33,2022-03-16,Not as Described,Rejected,0.0
RETURN1439,ORDER2858,PROD231,2024-03-19,Changed Mind,Accepted,5884.0
RETURN1440,ORDER9852,PROD218,2022-04-19,Wrong Item,Accepted,2358.15
RETURN1441,ORDER14190,PROD222,2024-12-02,Not as Described,Rejected,0.0
RETURN1442,ORDER3137,PROD179,2023-10-27,Not as Described,Rejected,0.0
RETURN1443,ORDER12480,PROD195,2024-03-21,Defective,Accepted,467.12
RETURN1444,ORDER10335,PROD102,2022-09-07,Defective,Accepted,16954.6
RETURN1445,ORDER3569,PROD155,2024-09-01,Not as Described,Rejected,0.0
RETURN1446,ORDER18152,PROD38,2025-01-03,Not as Described,Rejected,0.0
RETURN1447,ORDER2633,PROD240,2023-02-26,Defective,Accepted,16100.19
RETURN1448,ORDER10859,PROD188,2024-04-20,Not as Described,Accepted,906.0
RETURN1449,ORDER14833,PROD39,2024-07-20,Wrong Item,Accepted,9422.56
RETURN1450,ORDER10855,PROD120,2023-05-13,Wrong Item,Accepted,4318.56
RETURN1451,ORDER12108,PROD198,2024-12-01,Defective,Accepted,14285.6
RETURN1452,ORDER18801,PROD214,2023-06-13,Defective,Accepted,5487.42
RETURN1453,ORDER3270,PROD220,2022-08-08,Changed Mind,Rejected,0.0
RETURN1454,ORDER16867,PROD202,2022-08-28,Changed Mind,Rejected,0.0
RETURN1455,ORDER3616,PROD182,2024-11-25,Changed Mind,Accepted,10731.28
RETURN1456,ORDER2075,PROD115,2023-06-06,Not as Described,Rejected,0.0
RETURN1457,ORDER10510,PROD261,2022-12-07,Not as Described,Accepted,7943.4
RETURN1458,ORDER1682,PROD40,2023-05-17,Not as Described,Rejected,0.0
RETURN1459,ORDER7262,PROD64,2023-05-09,Defective,Rejected,0.0
RETURN1460,ORDER16306,PROD186,2024-04-25,Changed Mind,Accepted,4443.04
RETURN1461,ORDER12945,PROD194,2023-11-22,Wrong Item,Accepted,11184.32
RETURN1462,ORDER1362,PROD27,2022-02-08,Not as Described,Rejected,0.0
RETURN1463,ORDER17244,PROD170,2024-11-30,Defective,Rejected,0.0
RETURN1464,ORDER4211,PROD67,2024-07-31,Not as Described,Accepted,2338.88
RETURN1465,ORDER12274,PROD268,2022-01-21,Wrong Item,Accepted,12254.13
RETURN1466,ORDER18375,PROD57,2022-08-03,Defective,Accepted,4584.96
RETURN1467,ORDER9301,PROD222,2022-03-12,Wrong Item,Accepted,1275.9
RETURN1468,ORDER4753,PROD126,2023-11-16,Not as Described,Accepted,244.58
RETURN1469,ORDER19963,PROD24,2023-05-12,Wrong Item,Rejected,0.0
RETURN1470,ORDER8797,PROD124,2025-01-06,Not as Described,Accepted,5037.3
RETURN1471,ORDER14260,PROD193,2022-09-25,Wrong Item,Rejected,0.0
RETURN1472,ORDER15701,PROD108,2024-08-23,Not as Described,Accepted,3131.1
RETURN1473,ORDER567,PROD98,2023-09-06,Wrong Item,Rejected,0.0
RETURN1474,ORDER10765,PROD89,2023-04-27,Defective,Rejected,0.0
RETURN1475,ORDER15649,PROD30,2022-03-24,Not as Described,Rejected,0.0
RETURN1476,ORDER10137,PROD16,2022-03-01,Defective,Rejected,0.0
RETURN1477,ORDER18327,PROD100,2023-09-03,Changed Mind,Accepted,11060.82
RETURN1478,ORDER1468,PROD119,2022-03-12,Defective,Accepted,1198.6
RETURN1479,ORDER1466,PROD188,2024-08-07,Not as Described,Accepted,1812.0
RETURN1480,ORDER9312,PROD226,2023-05-31,Not as Described,Accepted,13713.3
RETURN1481,ORDER10941,PROD93,2023-09-30,Not as Described,Accepted,9173.22
RETURN1482,ORDER4137,PROD233,2023-12-24,Not as Described,Accepted,1176.96
RETURN1483,ORDER9605,PROD260,2023-12-06,Changed Mind,Rejected,0.0
RETURN1484,ORDER17768,PROD215,2023-01-11,Changed Mind,Accepted,11592.77
RETURN1485,ORDER5413,PROD264,2024-08-09,Defective,Accepted,818.52
RETURN1486,ORDER8760,PROD110,2023-03-04,Not as Described,Rejected,0.0
RETURN1487,ORDER14441,PROD19,2023-01-29,Not as Described,Rejected,0.0
RETURN1488,ORDER17337,PROD176,2022-02-28,Wrong Item,Rejected,0.0
RETURN1489,ORDER15330,PROD220,2022-08-02,Not as Described,Accepted,2273.88
RETURN1490,ORDER19761,PROD42,2024-03-31,Wrong Item,Accepted,6711.4
RETURN1491,ORDER6151,PROD46,2024-01-03,Not as Described,Accepted,9512.46
RETURN1492,ORDER2577,PROD253,2024-04-04,Changed Mind,Accepted,3701.8
RETURN1493,ORDER8246,PROD200,2023-04-18,Changed Mind,Rejected,0.0
RETURN1494,ORDER18360,PROD146,2024-12-01,Defective,Accepted,9810.88
RETURN1495,ORDER2806,PROD165,2023-01-28,Defective,Accepted,6018.03
RETURN1496,ORDER14013,PROD122,2022-05-23,Defective,Rejected,0.0
RETURN1497,ORDER4069,PROD14,2022-11-27,Defective,Accepted,9833.25
RETURN1498,ORDER6094,PROD39,2023-06-05,Not as Described,Accepted,7066.92
RETURN1499,ORDER4401,PROD20,2022-11-28,Defective,Rejected,0.0
RETURN1500,ORDER2099,PROD157,2022-06-19,Wrong Item,Rejected,0.0
RETURN1501,ORDER15624,PROD12,2023-07-03,Wrong Item,Rejected,0.0
RETURN1502,ORDER13445,PROD157,2023-12-02,Changed Mind,Accepted,16307.7
RETURN1503,ORDER11491,PROD129,2022-08-23,Changed Mind,Accepted,9077.67
RETURN1504,ORDER1771,PROD66,2024-12-31,Changed Mind,Accepted,16386.21
RETURN1505,ORDER15699,PROD85,2023-03-09,Defective,Accepted,10366.37
RETURN1506,ORDER2521,PROD20,2022-10-15,Not as Described,Accepted,10485.6
RETURN1507,ORDER6522,PROD196,2023-10-21,Not as Described,Rejected,0.0
RETURN1508,ORDER2003,PROD98,2024-09-29,Changed Mind,Accepted,17630.28
RETURN1509,ORDER13876,PROD176,2022-10-02,Not as Described,Accepted,3354.62
RETURN1510,ORDER19645,PROD223,2024-09-05,Wrong Item,Accepted,16311.15
RETURN1511,ORDER1318,PROD88,2022-10-30,Defective,Accepted,9344.7
RETURN1512,ORDER13627,PROD176,2023-11-23,Defective,Accepted,10063.86
RETURN1513,ORDER6372,PROD122,2022-04-01,Changed Mind,Accepted,1419.68
RETURN1514,ORDER16683,PROD68,2022-05-07,Defective,Accepted,7951.0
RETURN1515,ORDER1992,PROD152,2023-05-31,Defective,Rejected,0.0
RETURN1516,ORDER1120,PROD86,2023-08-24,Changed Mind,Rejected,0.0
RETURN1517,ORDER3456,PROD26,2022-03-23,Not as Described,Accepted,7565.52
RETURN1518,ORDER7022,PROD96,2024-11-13,Defective,Accepted,9039.87
RETURN1519,ORDER13081,PROD146,2024-03-09,Defective,Accepted,6131.8
RETURN1520,ORDER11326,PROD41,2023-09-19,Defective,Accepted,3214.44
RETURN1521,ORDER16731,PROD101,2024-10-05,Changed Mind,Rejected,0.0
RETURN1522,ORDER13793,PROD53,2024-11-01,Changed Mind,Accepted,2303.85
RETURN1523,ORDER3318,PROD52,2024-06-17,Not as Described,Accepted,7097.85
RETURN1524,ORDER2079,PROD78,2024-12-06,Changed Mind,Rejected,0.0
RETURN1525,ORDER14529,PROD268,2024-01-13,Wrong Item,Accepted,1750.59
RETURN1526,ORDER16961,PROD89,2024-12-05,Defective,Rejected,0.0
RETURN1527,ORDER17753,PROD106,2022-08-12,Not as Described,Rejected,0.0
RETURN1528,ORDER12971,PROD259,2023-01-26,Changed Mind,Rejected,0.0
RETURN1529,ORDER16100,PROD212,2023-07-26,Defective,Accepted,3723.04
RETURN1530,ORDER14527,PROD3,2024-09-27,Not as Described,Accepted,2476.0
RETURN1531,ORDER1704,PROD139,2022-07-07,Defective,Accepted,14309.52
RETURN1532,ORDER11288,PROD36,2023-10-07,Changed Mind,Rejected,0.0
RETURN1533,ORDER2839,PROD228,2024-07-22,Wrong Item,Rejected,0.0
RETURN1534,ORDER15647,PROD59,2024-03-08,Not as Described,Accepted,70.84
RETURN1535,ORDER18501,PROD249,2024-12-03,Not as Described,Accepted,5235.93
RETURN1536,ORDER9650,PROD217,2022-07-26,Defective,Accepted,5503.6
RETURN1537,ORDER10965,PROD238,2022-04-28,Changed Mind,Rejected,0.0
RETURN1538,ORDER5223,PROD13,2022-08-02,Wrong Item,Rejected,0.0
RETURN1539,ORDER11048,PROD175,2023-09-22,Changed Mind,Accepted,2634.4
RETURN1540,ORDER19556,PROD148,2024-12-08,Wrong Item,Rejected,0.0
RETURN1541,ORDER7860,PROD205,2022-05-09,Not as Described,Accepted,9205.77
RETURN1542,ORDER2124,PROD4,2024-09-23,Defective,Rejected,0.0
RETURN1543,ORDER17910,PROD39,2024-12-22,Wrong Item,Accepted,4711.28
RETURN1544,ORDER11855,PROD120,2022-07-15,Changed Mind,Accepted,3778.74
RETURN1545,ORDER10667,PROD111,2023-11-16,Changed Mind,Accepted,16964.4
RETURN1546,ORDER4366,PROD80,2024-04-24,Defective,Accepted,2235.36
RETURN1547,ORDER18444,PROD49,2023-03-26,Changed Mind,Accepted,13149.36
RETURN1548,ORDER13803,PROD163,2023-09-24,Wrong Item,Accepted,5477.82
RETURN1549,ORDER2322,PROD88,2022-03-23,Changed Mind,Rejected,0.0
RETURN1550,ORDER5708,PROD77,2023-10-29,Not as Described,Accepted,3565.28
RETURN1551,ORDER4705,PROD115,2022-03-30,Not as Described,Rejected,0.0
RETURN1552,ORDER9077,PROD47,2023-11-02,Wrong Item,Accepted,3033.9
RETURN1553,ORDER19751,PROD212,2023-08-21,Wrong Item,Accepted,6515.32
RETURN1554,ORDER10470,PROD196,2023-04-07,Not as Described,Rejected,0.0
